Fecha,Dialogo
"\""2022-05-25"," Sí, pero no es el Estado.

INTERLOCUTORA"
"\""2022-05-25"," Sí, sí, y tratamos de evitarlas, pero hay una gran diferencia, no es el Estado. Imagínense que Calderón tenía a García Luna de secretario de Seguridad.

Entonces, aquí ya empieza. 

Acabamos de tener ayer, antier, un día de los más duros, difíciles, con 118 homicidios; afortunadamente hoy ya fueron, en el informe, de 65, 67, 65. 

INTERLOCUTORA"
"\""2022-05-25","¿Mande?

INTERLOCUTORA"
"\""2022-05-25"," Ah, obedecen, yo lo explico, yo lo explico, lo tengo clarísimo"
"\""2022-05-25"," No, no.

Esto es fuero federal, aquí es donde se podría formalmente juzgar el desempeño del gobierno federal, 28 por ciento menos. Pero ya dije que, pues yo no soy sólo el titular del Ejecutivo federal, soy el representante del Estado y tengo que hacerme cargo de todo el país. Si no soy culpable, sí soy responsable.

Entonces, no vamos a cambiar la estrategia; al contrario, quienes deben de reconocer que se equivocaron y que los errores en política son como crímenes, en el mejor de los casos, son nuestros adversarios.

Y es un debate de fondo, porque yo sostengo que el ser humano no es malo por naturaleza, que el mexicano no es malo por naturaleza, que no nacimos malos, son las circunstancias las que llevan a muchos a tomar el camino de las conductas antisociales. 

Entonces, si cambia, como decía Ortega y Gasset, la circunstancia, cambio yo; yo y mi circunstancia.

Entonces, el del pensamiento conservador no comparte esto. Cuando yo dije"
"\""2022-05-25","Depende de que inviten a todos.

INTERVENCIÓN"
"\""2022-05-25"," Ah, esa es otra cosa. El que no quiera ir que no vaya, pero que no se excluya a nadie.

INTERVENCIÓN"
"\""2022-05-25"," Ya me llegó, ayer me llegó la invitación.

INTERVENCIÓN"
"\""2022-05-25"," Pues si no hay problema, yo creo que sí, o sea, creo que sí, puede ser que mañana.

Me llegó ayer la invitación, está fechada… Como que está mal el correo pues, porque está fechada de hace cinco días, pero me llegó ayer; ya voy a averiguar por qué tan tarde.

INTERLOCUTORA"
"\""2022-05-25","Bueno, nos vemos entonces.

INTERLOCUTORA"
"\""2022-05-25"," Ya vamos a hablar de eso. Lo único que puedo adelantarles es que tenemos muy buena relación con el gobierno de Estados Unidos, con el presidente Biden; y tenemos muy buena relación con el gobierno de Cuba y considero que el presidente Miguel Díaz-Canel es un hombre íntegro, una persona con principios, una gente honesta. Eso es lo único que puedo decir.

---
"
"\""2022-05-24","Buenos días. Ánimo.

Bueno, vamos a dar a conocer, como todos los miércoles el Quién es quién en las mentiras, vamos a escuchar a Ana Elizabeth García Vilchis, para seguir con este ejercicio, que es importante porque ayuda a que se vaya ejerciendo más el derecho a la información;sobre todo, a la información veraz, que no se apueste a la manipulación y que no se quiera con los medios proteger a grupos de intereses creados, a gente que en realidad no tiene vocación periodística, sino que su propósito es eminentemente mercantilista;tienen como propósito no informar, sino el lucro, entonces usan la libertad como negocio.

Eso ya debe hacerse a un lado y garantizar el derecho a la libre manifestación de las ideas, la libertad de prensa, pero también garantizar el derecho a la réplica y hacer valer el derecho a la información. Entonces, por eso hay que seguir informando ante las campañas de desprestigio, la guerra sucia y todo esto que se practica, no sólo en México, en el mundo.

Ahora ya se introdujo ese método de manipulación hasta en las redes sociales, al grado que la persona que iba a comprar Twitter no ha podido realizar la operación porque se sostiene que en ese medio hay un porcentaje considerable de cuentas falsas, es decir, que no hay limpieza en esa red, que hay lo que llaman bots, robots y tráfico de venta de esta publicidad clandestina, y ya no hay la credibilidad que se requiere y por lo mismo ya no tiene valor un medio así. No es que esté diciendo que no sirve Twitter, estoy explicando un fenómeno que se da.

Ayer, antier hablé acerca del modelo neoliberal; dije lo que siempre he sostenido; incluso hasta lo escribí en uno de mis libros, que, independientemente de las fallas estructurales que tiene el modelo neoliberal, lo que más lo hace fallido es el fenómeno de la corrupción, que los modelos pueden ser perfectos, pero, como dicen los tecnócratas, una variable de corrupción destruye todo.

Es como el caso de las leyes, ninguna ley dice que está permitido robar. El problema no son las leyes, el problema es que no se cumplen; se respetan en la forma y se viola en el fondo. Entonces, un medio de estos que están a favor del conservadurismo manejó que yo hablaba que el modelo neoliberal era perfecto.

Pero es un medio supuestamente manejado por profesionales de la comunicación. Sin embargo, es tanta su oposición al movimiento nuestro, a la transformación, que se obnubilan y muestran el cobre. Así articulistas, comentaristas de radio, de televisión, que antes simulaban ser moderados, independientes, representantes de la llamada sociedad civil, antipartidistas, cercanos al pueblo, a la sociedad civil, porque no usan el término, la palabra ‘pueblo’, sino ‘sociedad civil’ a lo que antes se conocía como pueblo, la llamada sociedad civil, pero en los hechos, ahora que son momentos de definición, pues ya están completamente de lado del conservadurismo, siguen tratando ahí de engañar con supuestos ejercicios o posturas objetivas o plurales, pero no están en contra de la transformación, están a favor del régimen de corrupción, de injusticias, de privilegios.

Por ejemplo, en el Reforma no hay un articulista, uno, que no esté en contra de nosotros; yo creo que esa es la condición que les ponen para escribir. Antes, en El Universal había articulistas de todas las corrientes del pensamiento, escribía ahí doña Rosario Ibarra, el ingeniero Heberto Castillo, muchos dirigentes de la oposición, y fue cambiando, y todavía hay en la página editorial, todo lo demás es conservadurismo; pero sí, está ya disminuida la sección editorial en cuanto a la participación de gente independiente, de escritores, intelectuales independientes.

Y últimamente, con las diferencias que ha habido entre nosotros, ya algunos les han estado pidiendo más definición en contra nuestra, por poner un ejemplo, pero el caso del Reforma sí es único. En el caso de El Universal está Helio Flores, por ejemplo; pero en el Reforma ni los moneros, nada, nada, nada, todos en contra, los paladines de la independencia y de la sociedad civil. Pero nosotros no somos sociedad civil.

Es como la llamada Cumbre de las Américas, que hay países a los que no quieren invitar, no se sabe de qué continente son. Si es una Cumbre de las Américas y no se invita a todos, pues ¿de dónde son? Es algo así, parecido, porque puede ser un periódico, vamos a decir, de izquierda, progresista, pero bueno, pues existen los ciudadanos de derecha, los ciudadanos conservadores, hay que tomarlos en cuenta; si es un periódico de derecha, pues existen también los ciudadanos de izquierda y, aun con un porcentaje mínimo, pues debería de atendérsele.

Lo ideal, aunque hablan algunos de que en el periodismo no puede haber objetividad, pues es que se informe nada más, que no se editorialice en las notas, que no se manipule en la información.

Pero bueno, ya hablamos bastante sobre esto.

ANA ELIZABETH GARCÍA VILCHIS"
"\""2022-05-24"," Tú, tú, tú, cuatro, tú también. Vamos a darle preferencia… no preferencia, sino más participación a las mujeres.

PREGUNTA"
"\""2022-05-24"," No, pues no existe ningún problema con Javier May; al contrario, es un servidor público de primer orden, es alguien que le tengo toda la confianza.

Y es un caso como el de Aarón Mastache, a quien me referí el fin de semana en los pueblos yaquis, en Lomas de Guamúchil. Aarón trabajaba en Gobernación; pudo ser —ya estaba incluso propuesto—director de la Comisión Forestal, y tiene nivel para subsecretario y para secretario. 

Lo conozco desde hace tiempo. Me ayudaba a cuidar que no se nos inundara la ciudad cuando fui jefe de Gobierno. Lo conocíamos como ‘Tláloc’, porque aquí, así como hay calor, también cuando llueve y la lluvia cae en una zona, si no hay desazolve, si no hay limpia del drenaje, hay inundación, se le llama eufemísticamente, así como los tecnócratas llamaban ‘desincorporación’ a las privatizaciones, aquí se le llama ‘encharcamiento’ a la inundación.

Pero el encharcamiento está hasta el tope de los carros; dices ‘hubo encharcamiento’, pero está hasta el… ¿Cómo se le llama a la parte de arriba?

INTERVENCIÓN"
"\""2022-05-24"," Hasta el toldo. 

Entonces, bueno, pues este servidor público, Aarón Mastache, es tan eficaz, que le dije"
"\""2022-05-24","Bueno, yo lo que estoy procurando es restablecer el sistema de trenes de pasajeros en México, que es parte de nuestra historia, ya lo hemos hablado mucho tiempo, desde que se inició el primer tramo de México a Veracruz con el presidente Juárez y lo terminó, lo inauguró, si no me equivoco, en 1873, a ver si lo buscamos, 1871 o 1873, el presidente Lerdo de Tejada, ya había muerto el presidente Juárez y el que lo sustituye es el presidente Sebastián Lerdo de Tejada, y él inaugura el ferrocarril, primer tramo, de la Ciudad de México a Veracruz, y a partir de ahí se inicia…

INTERVENCIÓN"
"\""2022-05-24"," 73, a partir de ahí se inicia la construcción de vías férreas. 

Porfirio Díaz hace más de 20 mil kilómetros, nada más que pues estuvo 34 años, pero fue impresionante porque se comunicó todo el país con los ferrocarriles. Por ejemplo, Torreón pues es fruto del ferrocarril, y muchos lugares, llegaba el ferrocarril al norte, se comunicaba con Estados Unidos.

Esto no sucedía en la época de la Reforma, porque los liberales tenían una frase atribuida a Lerdo precisamente en donde no querían la integración con Estados Unidos, decían"
"\""2022-05-24"," Ah, los más de 20 mil kilómetros de vía férrea fueron concesionados y predominan dos empresas. Hay que llegar a acuerdos.

INTERVENCIÓN"
"\""2022-05-24"," Yo pienso que podría lograrse un acuerdo con las mismas empresas para que haya trenes de pasajeros, buscar arreglos, porque tienen concesiones a 40, 50 años.

Esto es lo que hizo Zedillo y por eso se lo llevaron a trabajar de asesor de una de estas empresas, y todavía se enojan con nosotros. ¿Qué culpa tengo yo? Se molestan, pero pues son de las decisiones que tomaron en el periodo neoliberal.

Por ejemplo, voy a Empalme y ahí está todavía la gente mayor, y todavía los jóvenes, lo que les cuentan los abuelos, o les contaban sobre el tren, porque era una estación importante, había talleres. Es toda una historia en todos los pueblos de México lo del ferrocarril.

Ya iniciamos, poco a poco se tiene que ir avanzando. 

Lo importante también es que hay menos contaminación si son trenes eléctricos, llevan más pasaje. Y en el caso de la carga es más barato el transporte el tren, de la carga, mayor capacidad, mayor volumen, el movimiento de contenedores para los puertos.

Entonces, sí es un proyecto hacia adelante, pensando en la integración con América del Norte, ya no aquella desconfianza de que ‘entre un pueblo fuerte y uno débil, el desierto’, sino buscar la integración con respeto a la soberanía, eso es todo.

PREGUNTA"
"\""2022-05-24","Vamos a esperarnos, porque todavía no hay una definición, se está conversando, dialogando. 

Vuelvo a agradecer al gobierno de Estados Unidos porque no ha habido cerrazón y está tomando en cuenta nuestra propuesta de invitar a todos, que nadie excluya a nadie. Entonces, estamos buscando una respuesta en beneficio de los pueblos. Vamos a esperar. 

Yo quiero aprovechar para enviar mi condolencia, mi dolor, transmitir mi solidaridad con los familiares de los jóvenes que perdieron la vida ayer. Mandarles un abrazo fuerte, como lo hacemos con todos los que pierden la vida en nuestro país, que lamentablemente sucede. Nos duele mucho que haya estas desgracias. Y mandarles un abrazo a los familiares de los jóvenes, de las víctimas. 

Y también nuestra solidaridad con el gobierno de Estados Unidos, porque son momentos muy tristes, muy difíciles. Y nosotros, lo mismo, lo padecemos aquí.

INTERVENCIÓN"
"\""2022-05-24"," Hasta ahora de manera directa, nacidos allá… digo, acá, no se sabe, pero de que son de origen mexicano la mayoría, no hay duda.

Es que toda esa región de Texas, pues pertenecía a México; baste ver los apellidos, son hijos o nietos de mexicanos. Y nos duele mucho, lo lamentamos, son desgracias que se lamentan mucho.

INTERVENCIÓN"
"\""2022-05-24","Contesto nada más diciéndoles que no quiero tratar ahora ese tema porque pues está todavía el duelo y no se trata de hablar del origen, las causas; y más, si es algo que tiene que ver con nosotros, porque hemos estado planteando las cosas, pero sería aprovecharnos de una desgracia. Mejor no, mejor vamos a esperarnos un tiempo y sólo enviar un abrazo fuerte a los familiares.

INTERLOCUTORA"
"\""2022-05-24","Vamos a esperarnos, no adelantemos vísperas.

Hay muchas filtraciones, hay quienes no quisieran que se llevara a cabo la cumbre o que fracasara, o que no asistieran todos, porque no piensan en la necesidad de unirnos, de hermanarnos. Están muy ideologizados, hay mucho fanatismo, predominan los dogmas y no se piensa en los pueblos.

Y esto no debe ser sólo un asunto de las cúpulas del poder económico, del poder político, ni siquiera de los llamados expertos internacionalistas que opinan y opinan y opinan, y están ahí sólo sonsacando, atizando las diferencias, en vez de buscar la conciliación, los acuerdos. A veces da la impresión hasta de que son usados, que son correas de transmisión de agencias, para ser claros, o de partidos o de grupos. 

Entonces, vamos a esperarnos y ya vamos a informar nosotros.

INTERLOCUTORA"
"\""2022-05-24","Bueno, nos reunimos y estamos platicando. Ellos incumplieron con un acuerdo, habíamos quedado de que se detenían los trabajos de excavación hasta que se definiera un proyecto alternativo turístico de protección al medio ambiente, y pensábamos que estaban cumpliendo, que no se estaba trabajando, y fui hace un mes porque estoy supervisando las obras del Tren Maya y me informaron que habían reiniciado el trabajo o no habían dejado de trabajar. Y me tocó constatarlo, porque no lo creía, y sobrevolé en la zona y, en efecto, estaban trabajando.

Entonces, ellos sostienen de que una mala interpretación, pero el planteamiento es"
"\""2022-05-24"," Se está analizando. Nosotros vamos a hacerles una propuesta de uso de suelo sin esta destrucción. Lo que está muy claro es que no permitimos ya que se extraiga material.

INTERLOCUTORA"
"\""2022-05-24"," Sí. El único acuerdo es que lo que ya han extraído, que se lo pueden llevar, pero ya no van a poder extraer más.

Y si no se llega a ningún acuerdo, a tribunales, quedamos en libertad, tribunales nacionales y extranjeros, y nosotros vamos a presentar todos los elementos de prueba para demostrar que es una catástrofe ecológica que no podemos aceptar.

Pero… ¿No tiene sonido? Miren, es esto, todo esto. Después ya lo ponemos, cuando se arregle. Miren todo eso.

A ver si pones lo del agua, nada más lo de la parte donde están… de donde extraen. Le llegan al manto freático y en algunos casos van ustedes a notar…

(INICIA VIDEO)

VOZ HOMBRE"
"\""2022-05-24"," Párale ahí, a ver si puedes quitar el… Nada más para que vean el agua.

Vean los dos colores. Eso llega a tener hasta nueve metros de profundidad, y esto están empezando; entonces, ya no queremos, no queremos nada ya de destrucción. Y todo esto va, tiene sistemas y va al puerto, con bandas.

Entonces, el planteamiento es —esta parte es también de ellos— entonces el planteamiento es"
"\""2022-05-24"," Sí, son dos demandas"
"\""2022-05-24"," Pues entiendo que en todas estas denuncias hay procesos en marcha en la fiscalía. Voy a pedir que nos informen cómo se avanza en estos juicios, si existen las denuncias y cómo van, por lo que mencionas sobre el Infonavit.

INTERLOCUTOR"
"\""2022-05-24"," Pues que se busque dialogar y que las demandas justas sean atendidas

En el caso de Pemex hay disposición para llegar a acuerdos; sin embargo, ha habido cambios, por ejemplo, para la entrega de las plazas, que antes se manejaban de manera discrecional por parte de los líderes sindicales. Y no siempre se entregaban las plazas a quienes tenían más antigüedad como transitorios; se entregaban las plazas a los más cercanos o a los que tenían más influencia.

Entonces, eso se está corrigiendo y de ahí viene una inconformidad que hay que atender, que hay que informarle a los trabajadores.

Y también hay que los siempre quieren llevar agua a su molino;líderes charros, que todavía hay, que sienten que están siendo desplazados y que ya no pueden seguir medrando; y entonces,azuzan.

De todas maneras, hay que atenderlos, pero, como se dice coloquialmente, no irnos con la finta, porque había sindicatos poderosísimos y líderes sindicales que vivían rodeados de atenciones, de privilegios; líderes sindicales con mansiones, riquísimos.

Entonces, eso ya no se permite y no les gusta. Cuando no se continuó con el aeropuerto de Texcoco hubo inconformidades, pero no sólo eran los empresarios que tenían sus contratos —también obtenidos con influyentismo—, sino los líderes, que eran los que vendían el material, lo transportaban, tenían hasta una distribuidora de combustible adentro de la barda donde se estaba construyendo el aeropuerto de Texcoco, de huachicol. Y eran intocables porque, si no se les cumplían sus demandas, cerraban. Un poco lo que hacía Antorcha Campesina.

Pues nosotros atendemos a todos, a los trabajadores, a los transportistas, desde luego a los campesinos, pero una cosa son los trabajadores y los obreros, y otra cosa son los líderes o dirigentes que viven o vivían del influyentismo y de la corrupción. Eso no se puede permitir.

Entonces, sí, yo estoy pendiente de lo de los trabajadores. Acabo de hacer una denuncia, porque cerraron una válvula y se está haciendo una investigación, ¿quién quiere que haya un accidente? Que no estén pensando de que va a haber impunidad, eso se terminó; y al mismo tiempo, atender sus demandas justas de los trabajadores.

Pero no es"
"\""2022-05-24"," Pues lo mejor es no meternos en estos casos.

Además, estamos, en efecto, en víspera de elecciones en seis estados y hay pasiones que se desbordan, por llamarlo amablemente. Entonces, no responder nosotros a este tipo de cuestionamientos, no meternos, y sí tenerle confianza a la gente de que los ciudadanos saben qué es cierto, qué no es, ya la gente está muy consciente, muy avispada, no se dejan manipular.

Entonces, esperar a que pasen las elecciones. Sólo decir que nosotros no perseguimos a nadie, garantizamos la libertad de expresión. Sí tenemos adversarios, pero no enemigos, y tenemos adversarios que pensamos vencer en buena lid, no estamos pensando en destruir a enemigos, no odiamos y tenemos que ganar con argumentos, con la razón.

INTERLOCUTORA"
"\""2022-05-24"," No, no quiero opinar sobre eso, es que no ayuda, no ayuda. Hay que cuidar, como decía el general Ángeles, la vida, eso es lo más sagrado, lo más sublime la vida de cualquier persona.

Entonces, no meternos a esas cosas, o sea, no desearle mal a nadie, no odiar. Todas las religiones sostienen el principio del amor al prójimo y, lo he dicho, los librepensadores también son partidarios de la solidaridad, de la fraternidad. Por algo se incluyó cuando la Revolución francesa, lo de libertad, igualdad, fraternidad. Entonces, buscar eso.

Y vamos bien. No deja de haber polémica y cuestionamientos, algunas amenazas, pero no pasa a mayores.

En el caso de los periodistas asesinados se está procurando que se aclararen los motivos, se detenga a los responsables y también se busca evitar los ambientes de violencia, y ahí vamos avanzando.

Y estoy convencido de que no es sólo atender el bienestar material, sino que es importantísimo el bienestar del alma, el fortalecimiento de los valores culturales, morales, espirituales; creo que esa es la corriente del pensamiento que debemos todos impulsar para contrarrestar lo que se vino promoviendo durante el periodo neoliberal"
"\""2022-05-24"," No sé, porque eso la gente lo va a decidir.

INTERLOCUTORA"
"\""2022-05-24"," Pues la verdad es que ya tengo muy poco tiempo, ya… no sé, deben de ser dos años cuatro meses los que me faltan para entregar la presidencia, si lo me permite el Creador y la naturaleza; entonces tengo que aplicarme a fondo.

Si me dicen"
"\""2022-05-24","También, fíjense, a ver si tienen la nota de la inflación, poco, pero se redujo, y seguimos estando abajo de otros países.

Y ahora vemos también la moneda. Es que habíamos quedado en los jueves presentar, pero podemos… A lo mejor sí la tienen. Ahora les explico. No, no, no, yo espero, es que… 

Les explico. Por ejemplo, en el caso del peso no ha habido devaluación; al contrario, desde que estamos en el gobierno el peso se ha fortalecido, se ha apreciado, es de las monedas más fuertes del mundo; y por eso lo de inversión extranjera, México es de los países, de los pocos países, selectos países, considerados como de los más atractivos para la inversión foránea, y esto ayuda muchísimo

Nos ayudaron muchas cosas; por ejemplo, el no haber optado por deuda adicional, eso nos ayudó mucho.

Apoyó muchísimo lo de las remesas, que es una fuente de financiamiento. 

Nos ayudó muchísimo haber conseguido la ratificación del tratado, eso fue clave.

Y no ayuda mucho, mucho, mucho, el que no hay corrupción. Pueden no estar de acuerdo con nosotros, por ejemplo, ahora con esta diferencia con Vulcan, pero saben que ya no es como antes, de que todo lo arreglaban, aunque destruyeran el territorio, arreglaban las cosas.

Esto que pasó con Vitol, que ahora vamos a poder cobrar ya la reparación del daño, lo mismo, se dieron cuenta de que ya no es con sobornos.

INTERVENCIÓN"
"\""2022-05-24"," Todo lo que se pueda, pues ya.

En el caso de las tasas de interés, es una decisión del Banco de México y ellos tienen que resolver. 

Este es inflación, pero no sé si podemos comparar, si tienen la otra lámina con otros países. Miren, porque si no contextualizamos… Además, es un fenómeno externo, la inflación no se produjo en México. 

Rusia, Brasil, España, Chile, Colombia, Estados Unidos, México. Y hemos visto, y más adelante, de cómo se compone esta inflación y estamos avanzando porque seguimos con la misma política energética.

Y nos están ayudando los productores, los distribuidores, los comerciantes de alimentos básicos. Está empezando la campaña, pero sí se están moderando en los incrementos de precio, no están aprovechándose de la situación, es importante reconocerlo.

A ver si está lo del dólar o lo que tengas de información. Todo, pásalo todo. Este es tipo de cambio, pero es 29 de abril, ayer estaba abajo de 20, 19.80 más o menos, y lo encontramos aquí, 20.5.

Síguele. Aquí está el peso, tipo de cambio respecto al dólar, desde que llegamos al 29 de abril. Si lo trajéramos para hoy, aquí es cero o estaríamos arriba. Pero miren cómo estamos con relación al resto de los países. 

Esto es cómo estaba el peso en otros sexenios, cómo fue. Aquí lo agarramos nosotros y lo mantenemos. Aquí hubo un incremento, aquí hubo un incremento, en todos.

Entonces, ahí vamos. 

Ponle más. Sí, sí, ese es variación de tipo de cambio. 

Esa es remesas, ahí traemos 17 por ciento arriba con relación al año pasado, por eso, si seguimos así, sí podemos llegar a los 60 mil millones de dólares este año. Y esta es la proyección por año, acá estamos en remesas.

Ahí la dejamos.

Cierras, cierras.

PREGUNTA"
"\""2022-05-24","Tenemos muy buenas relaciones, mucho muy buenas relaciones con todos los gobiernos de América del Sur, del cono sur, aun con gobiernos no tan afines en lo ideológico, pero que están gobernados por gente sería.

Como es el caso del presidente de Ecuador, él es de origen banquero, pero es una persona respetuosa, prudente. Estamos firmando con ellos un acuerdo comercial, el presidente Lasso. Y es muy buena la relación.

Con el presidente del Perú, buenísima la relación, muy estrecha. Celebro que esté Perú con más estabilidad política, porque habían pasado por momentos difíciles; ahora siento que hay más gobernabilidad, más estabilidad y esto ayuda mucho a los pueblos. En el caso de Perú, estaba entrando el presidente y ya querían removerlo, eso no ayuda.

En el caso del presidente Boric, en Chile, pues es un aire fresco, joven, la gente de Chile optó por la democracia.

En el caso de Argentina, Alberto Fernández es nuestro hermano.

Luis, ‘Lucho’ Arce, así, nos tenemos mucho afecto, somos compañeros.

En fin, muy bien.

Deseo que las elecciones en Colombia trascurran sin violencia. En la medida de nuestras posibilidades, de nuestras limitaciones, deseamos que el pueblo de Colombia elija de manera libre y sobre todo en forma pacífica a su próximo presidente.

Creo que los colombianos darían una vez más un ejemplo al mundo si las elecciones transcurren de manera pacífica. Quien esté apostando a la violencia en Colombia está actuando en contra de ese gran país y de ese extraordinario pueblo. Es lo que puedo comentar.

Ahora, un viaje hacia allá pues está ahora un poco complicado porque, decía, el tiempo para terminar aquí y contar con los ingresos y poder financiar todas las obras, porque la inversión extranjera y la inversión pública nos están generando crecimiento y empleos, y cuando hablo de inversión foránea, inversión extranjera incluyo las remesas.

Y la inversión pública, lo que se está orientando al sureste significa mucho trabajo, muchos empleos, en todas las obras. Entonces, si hay inversión hay crecimiento, si hay crecimiento hay empleos, si hay empleos hay bienestar, si hay bienestar hay paz, hay tranquilidad, gobernabilidad, ese es el proceso, esa es la fórmula.

Allá. Es que es de Sonora y no le puedo decir"
"\""2022-05-24"," Sí, es algo parecido a lo de los ferrocarrileros, y tiene que ver con Ernesto Prieto, y le voy a pedir, además de Adán y de Alejandro Encinas, a Ernesto Prieto para ver qué respuesta tenemos en los dos casos para usted.

Acerca de la visita próxima a Sonora, que todavía falta, van a ser en tres meses. Sí vamos a ir por allá porque quiero hacer una supervisión del camino de Agua Prieta a Bavispe; entonces, para bajar de Bavispe a Hermosillo pues tenemos que pasar por Moctezuma, que es como un cruce de camino, es un sitio estratégico y ahí podemos llevar a cabo la reunión. Pero vamos a verlo.

Y sí vamos a seguir trabajando con Alfonso Durazo, que es un buen gobernador, y cumplirle a la gente en todo, y se va avanzando.

INTERLOCUTOR"
"\""2022-05-24"," Pues llevamos desventaja, porque en lo económico el mejor periodo de la economía de la épica posrevolucionaria fue el tiempo en que gobernó Adolfo López Mateos y también Díaz Ordaz, esos 12 años en que fue secretario de Hacienda Antonio Ortiz Mena.

Ahí se lograron tres cosas importantes"
"\""2022-05-24","Ricolino, y pague más de tres mil millones.

Le explicaba yo al dueño, le decía yo"
"\""2022-05-24"," Jesús está malito, pues yo creo que debe de tener COVID, pero leve y decidió estar fuera.

INTERVENCIÓN"
"\""2022-05-24","Mañana se hace la prueba y le deseamos que se recupere pronto.
"
"\""2022-05-23"," Buenos días.

Vamos a informar el día de hoy, como todos los martes, sobre la situación de salud; ese es el tema principal. Y vamos desplazando en la información la situación de la pandemia porque afortunadamente las cosas han mejorado mucho; y se va a seguir informando, pero cada 15 días. Además, el doctor Hugo López-Gatell nos fue a representar a la Organización Mundial de la Salud, que ha hecho un buen papel, y cuando regrese ya nos informa sobre la pandemia.

Ahora lo central, como hemos acordado, es toda la instrumentación del plan de salud, del fortalecimiento de los servicios de salud públicos, cómo estamos trabajando juntos para garantizar que estén en buen estado los centros de salud, las unidades médicas rurales, los hospitales; que no falten los médicos, los especialistas, las medicinas; que se vaya regularizando la situación de los trabajadores de la salud. En fin, ese es el plan que ya está en marcha.

Comenzamos en Nayarit, vamos bien. Y sobre eso va a informar Zoé Robledo, que es el encargado de coordinar este Plan de Bienestar para la Salud.

Antes, vamos a dar respuesta a una inquietud que se presentó en esta conferencia, sobre tratamientos utilizados que pueden poner en riesgos la vida de las personas, no controlados, no vigilados, no aplicados adecuadamente. Entonces, sobre eso va a hablar tanto el doctor Jorge Alcocer como Alejandro Svarch, que tienen toda la información al respecto.

Si les parece, comenzamos con el doctor Alcocer, luego Alejandro y luego Zoe.

JORGE ALCOCER VARELA, SECRETARIO DE SALUD"
"\""2022-05-23"," Nada más quedó Hans Salazar y luego empezamos. Ustedes tres para acá, dos, tres, cuatro, cinco.

PREGUNTA"
"\""2022-05-23"," Cuando se habla de salud pública pues es todo, y desde luego que se incluye la salud mental y toda la infraestructura que se necesita, que se requiere.

En este caso, si hace falta el hospital y si así lo deciden los especialistas, se va a construir, lo mismo en el caso de los médicos.

Los medicamentos, hemos insistido bastante que no se trata de un cuadro básico, sino de todos los medicamentos.

Es un desafío importantísimo el garantizar el derecho a la salud, nos vamos a dedicar durante el tiempo que falta del gobierno que represento a dejar un buen sistema de salud, integral, completo y gratuito, que no sea indispensable el dinero, que la atención médica, los medicamentos, los estudios clínicos, prótesis, todo gratuito, sobre todo para la población sin seguridad social, que es la mitad de la población del país.

Pero también estamos mejorando toda esta infraestructura de salud pensando en derechohabientes del Seguro y del Issste que viven en poblaciones apartadas, en donde no hay clínicas del Seguro ni del Issste. Los maestros que trabajan en el medio rural, con sus familiares, ¿dónde se atienden si las clínicas están en las ciudades?

Y vamos a tener en todo el medio rural pues una red de hospitales. Y pues pertenecen al Issste, pero son ciudadanos y de acuerdo al artículo 4º de la Constitución se debe de garantizar el derecho a la salud.

Entonces, es atención médica al maestro, es la base de la atención a todos los habitantes del país. En eso estamos, estamos trabajando todos los días y nos reunimos dos veces a la semana todo el equipo del sector salud. Como tratamos el tema de la pandemia, que nos unimos todos, así ahora estamos construyendo, levantando el sistema de salud pública del país.

INTERLOCUTOR"
"\""2022-05-23"," Sí, es un plan, se están haciendo los levantamientos, como aquí se explicó, y en las visitas que se hacen y en las reuniones de trabajo en los estados ahí se define cuáles centros de salud hay que rehabilitar, terminar de construirlos, porque dejaron muchos inconclusos, lo mismo en el caso de hospitales.

En el caso de la Ciudad de México, una vez que se tenga ya el levantamiento ya se va a decidir sobre este hospital al que tú mencionas. Se está buscando que sea un proceso ordenado y espero que nos alcance el tiempo.

Tenemos hasta diciembre del año próximo para montar la infraestructura. Claro, lo que queremos es que en el primer trimestre del año próximo ya tengamos 15 estados funcionando al 100, y en esos estados está incluida la Ciudad de México y seguramente, si hace falta, va a estar en construcción el hospital para concluirlo, para terminarlo, estamos en eso.

Ayer en la noche, en la tarde, que tuvimos la reunión con la jefa de Gobierno de la Ciudad de México, nos habló de una clínica de Cuajimalpa. Si se acuerdan, esa clínica que se destruyó —es un hospital— con una explosión, pues ya está prácticamente terminado, y ya pasa al sistema de IMSS-Bienestar para su equipamiento y ya para que empiece a operar, pero estamos sobre eso.

INTERLOCUTOR"
