Fecha,Pregunta,Respuesta
"\""2022-05-12"," Buenos días, señor presidente.

Diego Cedillo, de Tabasco Hoy, Campeche Hoy, Quintana Roo Hoy y Diario Basta, de Grupo Cantón.

Señor presidente, aprovechando ahorita que estamos en Monterrey, que es un estado fronterizo, por el tema de la aduana de Colombia, que comentaba el gobernador, preguntarle cómo va el tema de la regularización de los autos ‘chocolate’, aquí en Monterrey, en Nuevo León, y en toda la frontera, tomando en cuenta que es un tema que tiene presente la Secretaría de Gobernación y que también de una u otra forma está considerada la Secretaría de Seguridad Ciudadana en esta regularización, presidente.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Pues Rosa Icela, a ver, ven.

ROSA ICELA RODRÍGUEZ VELÁZQUEZ, SECRETARIA DE SEGURIDAD Y PROTECCIÓN CIUDADANA"
"\""2022-05-12"," Luis Cárdenas.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," No.

INTERVENCIÓN"
"\""2022-05-12"," Pepe Cárdenas.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Bueno, alguno de ellos, no sé exactamente, que seguramente lo va a aclarar.

No, fíjense que así pienso, y vamos a analizarlo. Actuaron muy bien los soldados.

Pero, para que se entienda mejor, porque no estoy hablando de Curzio y de Cárdenas, son millones que piensan así, de que, como me dijo una vez un policía de esos autoritarios, que los derechos humanos eran para los humanos derechos. Pero hay esa mentalidad muy autoritaria.

Como el otro escritor, que es famosísimo, que lo leen también yo creo que millones, Moreno, que había que quemar en leña verde a los que simpatizan con nuestro movimiento, en el Zócalo.

Por eso digo que no es lo mismo educación que cultura, son cosas distintas. La educación es lo que se aprende, las técnicas del conocimiento; la cultura es lo que viene de lejos, es lo que tiene que ver más con los valores, con nuestros principios.

Entonces, sí es importante analizar todo esto.

No sé si pones de nuevo lo de gráfica sobre letalidad, eso explica todo. Antes ni siquiera estaba tan grave la situación de inseguridad, pero era mucho el afán autoritario, de decir"
"\""2022-05-12"," Presidente, si me permite, aprovechando la coyuntura educativa, usted siempre ha sido un crítico de la admisión de estudiantes universitarios a la máxima casa de estudios. Ahora, aprovechando también el Día del Maestro y aunado a que usted fue egresado también de la Universidad Nacional Autónoma de México, preguntarle si en alguna ocasión en lo que va de su gobierno ha sostenido un diálogo con el recto de la UNAM para platicar de este tema.

Si no lo ha hecho, presidente, y si usted así lo considerase, ¿estaría abierta la puerta para invitarlo a platicar con usted a Palacio Nacional para atender el tema de que las y los jóvenes de México tengan un mayor cupo en la Universidad Nacional Autónoma de México, señor presidente?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, hemos estado hablando y está abierto el diálogo con todos los rectores, hay atención permanente con las universidades públicas y también con universidades particulares, y todo lo que sea ayudar a la educación es nuestro compromiso, lo vamos a seguir haciendo.

A ver, Rosa Icela.

ROSA ICELA RODRÍGUEZ VELÁZQUEZ"
"\""2022-05-12"," Muy buenos días, señor presidente.

Denny Leyva, de MVS Noticias.

Primero preguntarle, usted se ha dicho promovente de las causas que quiere la gente. Ante este panorama y este contexto que vive Nuevo León de crisis de inseguridad, crisis hídrica, que puede sentir la población que está pasando en estos momentos, ¿usted estaría a favor de que si así lo quiere la gente se promueva una consulta popular para pedir en su momento la destitución del gobernador, en dado caso que la gente así lo quiera?

Y una segunda pregunta, si me lo permite. Señor gobernador, ayer le envió un mensaje desde el hospital el exgobernador Jaime Rodríguez Calderón, ‘el Bronco’, pidiéndole que, por favor, pueda interceder en su caso.

Preguntarle su opinión en estos dos temas, si me lo permite.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Bueno, primero, hablando nada más de lo legal tendría que hacerse una reforma constitucional en el caso de Nuevo León y no hay en ningún estado establecido en la Constitución el proceso de revocación de mandato.

INTERLOCUTOR"
"\""2022-05-12"," ¿Estaría a favor de que se pudiera reformar esto en los estados?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, hacia adelante, ojalá en todos los estados, porque es muy importante la democracia participativa, que no olvidemos que el pueblo pone y el pueblo quita, que el pueblo es el soberano. Pero esa es la parte legal.

Lo segundo, ya en términos de juicio práctico, pues está llegando el gobernador.

¿Cuánto tiempo llevas?

SAMUEL ALEJANDRO GARCÍA SEPÚLVEDA"
"\""2022-05-12"," Y en el segundo tema, señor presidente, con respecto al exgobernador, que le pidió su apoyo para el proceso, que él considera está siendo un preso político.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Yo también muy respetuoso de la decisión de las autoridades, porque esto tiene que ver con el gobierno, que no es sólo el Ejecutivo, también aclarar.

Porque a veces se habla"
"\""2022-05-12"," Por último, señor presidente, si me permite, ¿hubo o habrá comunicación con los padres de Debanhi Escobar?, pues ellos mencionaban que tienen desconfianza ya en las instituciones, sólo por último.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Ya me reuní con ellos ahora en la mañana. Gente muy buena, muy buena, un maestro, su esposa. Y pues como padres están muy dolidos, desechos. Y hablé con ellos e hice el compromiso de ayudar a esclarecer lo sucedido y a que no haya impunidad, y en eso coincidimos con el gobernador y con las autoridades de Nuevo León.

Y vamos a estar pendientes y nos van a seguir ayudando ustedes también, porque ayuda mucho la transparencia y la denuncia y la crítica. Entonces, que no haya impunidad, y que se pueda siempre hacer justicia. Nosotros tenemos esta sección en donde se informa que no hay crimen sin justicia. Cero corrupción, cero impunidad, sea quien sea.

Entonces, vamos a estar atendiendo este caso.

Otro más de aquí, del norte, órale.

PREGUNTA"
"\""2022-05-12"," Sí, ayer que lo mencionó usted eso se me hizo superimportante porque para ellos y para todos los mexicanos es importante conservar la vida de las Fuerzas Armadas, nadie quiere que se muere nadie.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, claro, y nos duele mucho, son de los informes que más duelen cuando tenemos la reunión del gabinete, nos duelen todos los muertos.

Pero también, imagínense, pierden la vida marinos, pierden la vida soldados, ¿y de dónde son?, pues que de San Andrés Tuxtla, que de Salina Cruz si es un marino, de Frontera, de Ciudad del Carmen, y toda la atención a las familias, y se llevan los cuerpos. Duele.

Y es muy cómodo dar la orden"
"\""2022-05-12"," Lilly Téllez, lo que dijo usted, ese tipo de violencia, ¿qué se va hacer con eso?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," No, es lo mismo. O sea, todo esto es una transformación, es un cambio de fondo.

Yo lo he dicho, me acuerdo que cuando cerré campaña dije"
"\""2022-05-12"," Hemingway.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Hemingway, Hemingway. Me ayudan. Es que el pos-COVID ya no me permite recordar.

Pero cuenta todos los horrores y cuenta cómo también revolucionarios republicanos ajustician a representantes de un pueblo considerado de derecha, conservador.

Entonces, lo peor que puede haber es la guerra y en el caso nuestro, en esta transformación no ha habido eso, y no deseamos eso. Y ojalá y todos nos autolimitemos, todos, y que no pase de malas palabras, pero sí entender de que es un proceso de transformación.

Recordaba yo lo de Hidalgo, imagínense lo que es el padre de nuestra patria —para lo que se espantan y dicen"
"\""2022-05-12"," ¿Sería un fracaso del presidente Biden?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," No, no, no; al contrario, va a ser un triunfo del presidente Biden.

INTERVENCIÓN"
"\""2022-05-12"," No, pero, si se van todos los líderes de América a la Cumbre, ¿sería un fracaso para el presidente Biden?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," No, tampoco, tampoco, tampoco, no hay que verlo así. La política no es maniquea, no es de negro y blanco, no es de buenos y malos, son circunstancias.

Yo sí pienso que si se invita a todos va a inaugurarse una etapa nueva en las relaciones en América y se le va a deber al presidente Biden, y nosotros vamos a reconocerlo; y si no se puede cambiar —ya esta es como la quinta llamada— si no se puede cambiar y se excluye a algunos países, de todas maneras, iría una representación del gobierno de México, pero yo en definitiva no asistiría.

INTERVENCIÓN"
"\""2022-05-12"," ¿Haría un llamado a otros países para que se sumen, presidente? Ya está Honduras y El Salvador

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, pero es decisión de cada quien, o sea, independiente, soberana, cada quien tiene que decidir. Nosotros no vamos a actuar de manera protagónica llamando a otros gobiernos para que no asistan ni para que asistan, sencillamente ya fijamos nuestra postura y que cada quien asuma lo que considere más adecuado.Pero ojalá y sí nos encontremos todos, es América.

Y hay que seguir escuchando a Los Tigres del Norte.

Bueno, adiós, adiós. Quedas pendiente, quedas pendiente.

Voy a seguir viniendo a Nuevo León, cómo no, si nos tratan muy bien aquí.

---
"
"\""2022-05-10"," Que era el culpable.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí. ¿Qué tiene que ver un aeropuerto con el otro, el posible, supuesto accidente, que incluso han aclarado los de la línea que no hubo ningún riesgo?

Pero no nos vamos a meter a eso, porque Ciro Gómez Leyva o Sarmiento van a decir que sí, y ¿para qué me meto a la polémica sobre lo mismo? Porque ellos están enojados y no son honestos, intelectualmente hablando, entonces no van a ser capaces de decir ‘nos equivocamos’, o de hacer una investigación a fondo, no, no, es la caricatura.

¿Por qué no la pones? Uno de los mejores libros, repito, de Paco Ignacio Taibo —tiene muy buenos libros, es uno de los mejores escritores de nuestro tiempo— sobre Madero, le puso Tiempos de zopilotes, y es esto.

Dirían en mi pueblo, porque allá no se les llama zopilote, que viene del náhuatl lo de zopilote; allá se le llama ‘chombo’, porque viene del maya, tiempos de chombos. Pero es esto.

De todas formas, se va a buscar que las cosas funcionen bien, se arreglen, es nuestro propósito. Y si tú mencionas que hay una persona…

INTERLOCUTOR"
"\""2022-05-10"," Sí, el general Pastor, es una persona que conoce muy bien del tema. 

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Que conoce. Ya está tomando nota Adán y puede pedírsele que ayude, como toda la gente que quiera ayudar de buena fe, que quiera contribuir.

Este es un movimiento de todo un pueblo, de todo un pueblo, incluso hasta de los más beneficiados con la política neoliberal, que están ayudando, que han cambiado de actitud; pero hay otros que no, quieren seguir manteniendo sus privilegios, quieren seguir manteniendo el privilegio de mandar y de hacer y deshacer, y de sentirse los dueños del gobierno y que no se tome en cuenta al pueblo, no tienen ninguna dimensión social; pero sí hay muchos que cooperan, que ayudan. Entonces, adelante; todo el que tenga algo que aportar es bienvenido.

Y nosotros lo que vamos a estar siempre procurando es que haya seguridad en este caso para la gente, y que las cosas funcionen bien, sin ningún problema.

Fíjense, el querer desacreditar lo que debería de ser un orgullo para todos"
"\""2022-05-10"," Y aparte de director del AIFA, o sea, es una persona que está dentro de su administración, es una persona que sabe del tema.

Y también preguntarle si se descarta totalmente de que se les vaya a sustituir a los controladores aéreos por gente del Ejército, como se ha manejado en algunos…

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Ah, porque también eso es muy común, el mentir con rumores para confundir. 

Por eso, aunque no les gusta la sección de Quién es quién en las mentiras, pues en una de esas va a ser cada dos días a la semana, un poco"
"\""2022-05-10"," Sí, también en la carrera, en la UAM Xochimilco también nos lo enseñaron.

Pero, cambiando de tema, pedirle su opinión en dos temas. El día de hoy la jefa de Gobierno, Claudia Sheinbaum, presenta el tercer informe de causa-raíz de la empresa DNV, muy controvertido porque se filtró, lo filtraron, qué sé yo. Preguntarle su opinión con respecto a ese tema.

Y aprovechando que está por aquí la secretaria de Seguridad, ella fue colaboradora de la jefa de Gobierno. Usted habla del tema de la sucesión presidencial, de los candidatos, las corcholatas, de todo ese asunto. Lo del tema capitalino, preguntarle qué opina, que está por aquí la secretaria, si la puede ver o qué opinaría que estuviera como jefa de Gobierno en 2024.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Pueseso no corresponde, no, aunque ella es libre de expresar.

Pero lo que sí puedo decir es que la jefa de Gobierno tiene todo nuestro apoyo. Es una mujer íntegra, recta, honesta y que también está haciendo sometida a fuertes presiones. Pero es la temporada, es lo que tendrá que venir y pues natural que esto suceda.

Ya hemos hablado de que no debe de haber tapados, ni mujeres ni hombres. Claro, que sigan haciendo su trabajo, sirviéndole al pueblo, que eso es lo más importante. Lo más importante de todo es la transformación. El poder sólo se convierte en virtud cuando se pone al servicio de los demás, eso no hay que olvidarlo nunca. El poder sólo tiene sentido y se convierte en virtud cuando se pone al servicio de los demás, cuando sinceramente preocupa la pobreza, la marginación, el sufrimiento de los demás, cuando se le tiene amor al prójimo, cuando se busca la felicidad de la gente. Ese es el poder.

Por eso la justicia siempre debe triunfar sobre el poder de los oligarcas, porque eso es otra cosa, eso es el poder para acumular riqueza, para imponerse, para poner al servicio el Estado a los intereses de los que realmente mandan.

Entonces, todos tienen posibilidad de participar, todos tienen posibilidad de participar y nosotros tenemos mujeres, hombres, de primer orden; y ayer, antier, hablaban ustedes hasta de empresarios,que también podrían ser, y todos tienen derecho a participar.

¿Y quién va a decidir?

El pueblo.

Ah, ‘¿dónde están los cambios?, ¿dónde están los cambios?’

Pues un cambio es ese. ¿Qué, no era el presidente el que nombraba?¿No era el presidente? ¿No era el dedazo? Pues ahora no. ¿Hay cambio o no hay cambio?

Lo más que se avanzó fue de que el presidente podía vetar. O sea, primero, era el que ponía con el dedazo. Luego vetaba, como me lo hicieron a mí; dijo Fox y sus patrocinadores"
"\""2022-05-10"," Se estima que la empresa DNV, el dictamen, lo va a dar a conocer la jefa de Gobierno. Y todo esto que se ha hecho, los dimes y diretes, presidente.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Pues hay que esperar lo que ella informe. Yo lo único que puedo decirles es que le tengo confianza, que es una mujer recta, honesta. Como le tengo confianza, para que no vayan a estar interpretando, le tengo mucha confianza al secretario de Gobernación; bueno, si por eso lo invité a que me ayudara, porque es mucho el trabajo, tengo que estar atendiendo varios asuntos y por eso lo invité, y me ha ayudado mucho.

El secretario de Relaciones Exteriores, Marcelo Ebrard, me ayuda muchísimo. Ahora que ayer dimos a conocer que, si no invitan a todos, pues que nosotros no lo veríamos bien, porque ¿cómo es una Cumbre de las Américas sin todos los países de las Américas?

INTERVENCIÓN"
"\""2022-05-10"," ¿Eso trató ayer con el embajador?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, sí, sí. Y lo que estamos pidiendo es que se invite a todos, porque necesitamos unirnos.

Ayer veía yo un tuiter de…

INTERVENCIÓN"
"\""2022-05-10"," (Inaudible)

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," No, de un comunicador que está en Estados Unidos.

INTERVENCIÓN"
"\""2022-05-10"," Jorge Ramos.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Jorge Ramos. A ver, ¿por qué no lo pones?

Él tiene una visión, que yo respeto, pero no comparto. Y no está diciendo nada nuevo, dice algo, como que yo ya tomé mi postura o ya agarré mi camino. Pues, sí, pero no es nuevo.

¿Saben de dónde viene eso? De mi inspiración juarista, pero además es lo que tiene que ver con la política exterior de México.

¿Qué dice el artículo 89 de la Constitución?

No intervención, autodeterminación de los pueblos. Si hay algo que le reconocen a México en el extranjero es lo congruente que ha sido su política exterior.

Imagínese, López Mateos, que expulsan a Cuba de la OEA, y dice López Mateos"
"\""2022-05-10"," ¿Qué habló con Salazar, presidente?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Ahora contesto.

Y todo lo demás, ‘AMLO ya escogió su lado.’ En eso tiene derecho. Pero no es que lo haya escogido ahora, ya llevo mucho tiempo; como él también, con todo respeto, ya escogió su lado desde hace tiempo, desde hace mucho tiempo.

Entonces, lo que estamos buscando es que se llegue a un acuerdo para que participemos todos, toda América. Y si hay diferencias, pues que se expongan, que haya diálogo.

¿Y por qué no nos vamos a hablar o por qué vamos a excluir? Por eso he dicho que nadie excluya a nadie. Vamos a buscar la unidad, nos conviene la unidad. Para eso es la política, para eso es la diplomacia.

Entonces, de eso hablamos con el embajador, que, dicho sea de paso, es una persona respetuosa, Ken Salazar. Seguramente no le va a gustar a otros que yo diga que el embajador de Estados Unidos es respetuoso.

A veces —fíjense hasta dónde se llegó— hay más entendimiento afuera de diplomáticos y políticos de otros países que de los internacionalistas de nuestro país. Estaba yo viendo también uno que fue embajador con Calderón, Sarukhán. ¡No, no, no! Pero también como el caso de Jorge Ramos. Los entiendo.

Es que Sarukhán estuvo en el fraude del 2006 apoyando al cuñado de Calderón. Hay un documental que hizo Mandoki, y lo entrevistan a él con unos especialistas estadounidenses, y estos internacionalistas conservadores como Sarukhán y otros son los que dominan en el Centro Wilson. Una vez me invitaron, que he estado como dos veces ahí.

Pero todos los investigadores, analistas, contrarios a la posibilidad de un cambio en México y aplaudidores de la política de Washington… No estoy hablando de analistas estadounidenses, no; mexicanos. Ese Centro Wilson tiene esa característica, ahí se reúnen para hablar mal de nuestra política.

Una vez fui antes de ser candidato, o ya era yo candidato, y di a conocer mi postura sobre política energética y no les gustó porque, como dice Jorge, ya escogieron su lado.

Entonces, nosotros vamos a seguir con lo mismo, vamos a seguir convenciendo, persuadiendo, que no se excluya a nadie, que participen todos.

Yo no sé cómo lo externé aquí textualmente, pero lo vincularon con Cuba, con Venezuela y con Nicaragua, aunque ya me habían hablado otros presidentes, ya me habían preguntado, que no están contentos.Por ejemplo, el de Bolivia ya me había dicho de que no consideraba eso adecuado, que era una falta de respeto, ya me había dicho, ya habíamos hablado.

Y ahora que fui a la gira también muchos me pidieron mi opinión y externé lo mismo, que teníamos que hacer un trabajo de convencimiento.

También debe de tomarse en cuenta de que hay elecciones en Estados Unidos y los grupos más, yo no diría conservadores, sino más ventajosos, siempre han usado esas políticas de extrema derecha para sacar provecho en lo económico y en lo político. Es el caso de algunos grupos —tampoco puedo generalizar— de cubanos que viven en la Florida, que son los que presionan a los gobiernos y tienen mucha influencia en los partidos y son los que sostienen el bloqueo, y el gobierno les hace caso y son sus políticas las que se imponen, cuando lo que están haciendo es asfixiar a un pueblo, provocar el sufrimiento de todo un pueblo por sus intereses.

Yo estoy seguro que ni siquiera todos los cubanos de la Florida y de Estados Unidos, alrededor de cuatro millones, está de acuerdo con estas políticas inhumanas. ¿Cómo es que salió un cubano, como hay mexicanos en Estados Unidos, pero no le puede mandar dinero a su familia?

Aquí nuestros paisanos, que los queremos tanto por lo que han hecho de salir adelante, que se han echado a andar arriesgándolo todo para buscar algo que mitigue su hambre, su pobreza, y salen adelante yademás, por si fuese poco… Porque, imagínense, si se hubiesen quedado aquí, con toda la crisis del periodo neoliberal, hubiese habido un estallido. Optaron por salirse e ir a trabajar y a buscarse la vida a otras partes. Son héroes y ahora nos ayudan mandándole a sus familiares más de 50 mil millones de dólares, y estamos proyectando que van a llegar a los 60 mil millones de dólares. Es la principal fuente de ingresos de nuestro país.

Pero en el caso de Cuba, nada, porque hay una ley que prohíbe.¿Qué es eso? ¿Y dónde está el humanismo? ¿Qué tienen que ver los pueblos con los gobiernos? ¿Por qué sacrificar al pueblo?

Ah, la estrategia política es que, si siguen mal las cosas en Cuba y le va mal al pueblo, el pueblo se va a rebelar en contra de su gobierno y así va a triunfar la oposición. Eso es mezquino porque, aunsucediendo eso que han venido aplicando desde hace décadas… Que está muy difícil que eso tenga éxito porque el pueblo cubano tiene mucha dignidad, se debería incluso declarar a ese pueblo, a esa isla, por su arrogancia de sentirse libre como patrimonio de la humanidad, es una resistencia heroica.

Bueno, pero vamos a suponer, ahora sí que como dicen los abogados, aceptando sin conceder de que triunfe esa estrategia, ¿qué,no es una vileza?, ¿qué, no es ruin?, ¿qué no es una política medieval?, ¿qué tiene que ver con nuestros tiempos?, ¿dónde están los derechos humanos?

Me recuerdo a los burgueses de Calais que los inmortalizó Rodin en una escultura, de cuando fueron sitiados y pedían la cabeza de los más ricos, de los burgueses, para que no se muriera el pueblo sitiado, y fueron uno a uno ofreciéndose; o los pueblos que han resistido este tipo de sitios y que se han inmolado por la dignidad de los pueblos.

Entonces, yo le tengo mucho respeto al presidente Biden, él es una gente humana, entiendo su circunstancia por estos malandrines a los que hice referencia, que están ahí y presionando, pero ya es tiempo de cambios.

Y decirle al presidente Biden que, así como va a tener esa oposición, también, si toma una decisión de invitar a todos los pueblos, todos los pueblos de América Latina van a saber reconocerlo, porque se abre una etapa nueva, inauguramos una etapa nueva para el diálogo, para el entendimiento, para resolver nuestras diferencias respetándonos y, además, para unirnos como la comunidad económica europea, como la Unión Europea, y fortalecernos como región; eso es un gran legado para las nuevas generaciones. 

Entonces, Marcelo me ayuda en eso, regresando al tema, y así me ayudan todos y todas.

INTERVENCIÓN"
"\""2022-05-10"," ¿Qué le dijo el embajador?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," El embajador es muy buena persona. 

INTERVENCIÓN"
"\""2022-05-10"," Pero ¿qué le dijo el embajador Salazar?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Puesque todavía hay tiempo para poder atender este asunto. Pero ya había que ponerlo en la mesa, ya era el momento para que con tiempo se vaya analizando.

Yo, repito, le tengo mucho respeto al presidente Biden. Él fue vicepresidente cuando el presidente Obama. El presidente Obama fue a Cuba, estuvieron en una cumbre; es más, en la última cumbre se invitó a todos y fue una cumbre organizada por el Partido Republicano, estaba en la presidencia el presidente Trump. ¿Por qué ese cambio ahora? Al contrario, si hemos avanzado mucho en el entendimiento y nos necesitamos, están creciendo otras regiones del mundo, se están integrando. ¿Por qué no nos unimos en todo el continente americano?

No hay problemas graves, podemos llegar a acuerdos. Ya nuestros pueblos lo que quieren es que haya progreso con justicia, no los pleitos, no las confrontaciones, no las cargas ideológicas; juicio práctico, vamos a que no sufran nuestros pueblos, vamos a aplicar la política de ayuda mutua, de amor al prójimo.

No es el poder por el poder, el imponernos, la hegemonía, eso se impuso hace 200 años. ¿Qué, no vamos a cambiar? ¿Va a ser lo mismo? 

Se necesitan las trasformaciones, son tiempos de cambio, ya no se puede poner vino nuevo en botellas viejas, y es un sentimiento de millones de latinoamericanos, de todos los pueblos de América.

Entonces, yo creo que sí es importante esto y no evadir la discusión, el debate respetuoso, sería algo excepcional, extraordinario, un ejemplo de que en los hechos buscamos hermanarnos.

Y todos tenemos que respetarnos. Al momento de que se invita a todos, ni modo que el que está invitando va a actuar de manera irrespetuosa, o el que llega va a ir a insultar, ya es otra cosa, a todos nos obliga un acto así a la prudencia, a autolimitarnos y a tratar los temas de fondo para conseguir sociedades mejores. Ese es el propósito, eso es lo que estamos buscando.

PREGUNTA"
"\""2022-05-10"," ¿En todo el país?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," En todo el país, se está trabajando en eso, lo está viendo la Secretaría de Comunicaciones, entregando toda la información, y lo está haciendo también la Secretaría de Relaciones Exteriores.

No tengo información sobre la nueva línea. Lo que sí hemos dicho es que hay facilidades para tener nuevas líneas aéreas, porque hay muchos sitios que requieren de aviación comercial, hay aeropuertos que requieren de que lleguen los vuelos; entonces, estamos también en eso, dando oportunidades y facilitando permisos. En el caso de que se trate de líneas aéreas serias y que quieran empresarios invertir, nosotros ayudaríamos en esto.

INTERLOCUTOR"
"\""2022-05-10"," Una barda.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, la barda nada más. Pero ahí está. 

Bueno, y pues constantemente. Ayer, que van a poner, si ganan, el Tren Tolteca, el Tren Tolteca. Cuando menos ya no van a estar en contra del Tren Maya en estos días.

Pero ¿qué podemos decir sobre el combustóleo?

En efecto, como se abandonaron las refinerías, no se hicieron plantas para procesar el combustóleo y exprimirlo más, sacarle gasolinas, y no sólo obtener más renta, sino dejar de contaminar, porque el combustóleo sí contamina más.

En Tula, en el sexenio pasado, con Odebrecht iniciaron una coquizadora para tratar el combustóleo de la refinería de Tula y la dejaron tirada. Quienes viven en todo el trayecto desde Tuxpan hasta Tula saben cómo transportaban unos tanques enormes, quitaban puentes para poder transportar todo ese equipo. Pues todo eso significó una inversión de alrededor de dos mil millones de dólares que quedó ahí, y tuvimos que tomar la decisión"
"\""2022-05-10"," (Inaudible) 

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Ah, hoy tengo mucho trabajo también. Jesús les va a entregar la agenda. Tenemos bastante trabajo.

INTERVENCIÓN"
"\""2022-05-10"," ¿Con quién desayuna?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," ¿Con quién desayuno?

Sí, tenemos bastante trabajo. Jesús les comenta, Jesús les comenta.

Bueno, que la pasen bien ustedes. 

---
"
"\""2022-05-09"," Muy buenos días, presidente. 

Elia Valadez, de Eli TV Oficial. 

Tuvimos la oportunidad de estar en su gira de Centroamérica, tanto en Guatemala como en Honduras. Pudimos escuchar su mensaje a los Estados Unidos en cuanto a la promesa que se había hecho para dar unos cuatro mil millones de dólares para ayudar la situación migratoria en Centroamérica.

Sabemos que en junio usted va a estar yendo a Los Ángeles para la Cumbre de las Américas y ya sería la cuarta vez que usted va a Estados Unidos. Y sabemos que reiteradamente usted ha hecho el llamado para que solucione la situación migratoria de los paisanos que, de hecho, han trabajado muy duramente, especialmente en la pandemia. Se lo digo porque yo soy de allá, radico allá y conozco la comunidad de los paisanos.

Y me gustaría saber, presidente, cuál es su mensaje durante estaCumbre de las Américas en cuanto a la situación migratoria de los paisanos y qué mensaje les enviaría a los paisanos, qué pueden esperar de su visita a los Estados Unidos en junio.

Muchas gracias.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR","Bueno, pues todavía no se resuelve sobre la participación en la cumbre de Los Ángeles porque nosotros estamos planteando que no se excluya a nadie, porque buscamos la unidad de toda América y sentimos que no debe de haber confrontación, que aún con las diferencias tenemos que dialogar y hermanarnos todos los americanos.

Entonces, estamos por resolver sobre este asunto. Llevamos muy buena relación con el gobierno del presidente Biden y queremos que se invite a todos, esa es la postura de México.

INTERLOCUTORA"
