Fecha,Dialogo
2022-05-04,"estamos al corriente, exactamente, estamos al día, no se le debe nada a los municipios del país y a los gobiernos estatales. como aquí lo menciona miguel, estamos al corriente.él puede dar una respuesta a tu planteamiento. si no es ahora, posteriormente.y sí dejar de manifiesto que en este asunto del agua y en otros estamos trabajando de manera coordinada y, si es necesario que apoye conagua, que apoye la federación, se va a tener esa participación."
2022-05-04, él.
2022-05-04," pues básicamente es expresar nuestra solidaridad con pueblos hermanos, vecinos, de centroamérica y del caribe. en todos los casos hay cooperación. la política exterior del actual gobierno busca mantener buenas relaciones con todos los pueblos, con todos los gobiernos del mundo, y cooperar, actuar de manera solidaria.nos faltan recursos y hay muchas necesidades en méxico, pero debemos de ser siempre solidarios. hay que llevar a la práctica la fraternidad universal y hay que atender a todos, hay que escuchar a todos, hay que respetar a todos, pero hay que darle siempre preferencia a los más pobres, a los más humildes, a los más necesitados.la justicia es eso, darle más al que tiene menos. no puede haber trato igual entre desiguales. y esto va más allá de nuestras fronteras. méxico tiene que ser un país siempre solidario, siempre apoyando a pueblos pobres, a pueblos marginados, y ya lo estamos haciendo con todos los países.siempre ha habido cooperación, apoyo de méxico cuando nos solicitan esos apoyos en momentos difíciles. cuando la pandemia, ayudamos. estamos cooperando para que se apliquen en centroamérica dos programas que se aplican en méxico, el sembrando vida y el de jóvenes construyendo el futuro, con muy buenos resultados.y vamos a eso, a evaluar, y vamos a buscar el seguir uniéndonos, hermanándonos en américa central, en el caribe, en toda américa.y yo pienso que hacía allá tenemos que ir, a buscar la integración de américa, de todos los países de américa con respeto a las soberanías de cada país. siempre pongo de ejemplo lo que sucedió en europa"
2022-05-04,"bueno, una pregunta más porque ya nos vamos. la compañera, la compañera."
2022-05-04," en el caso del aeropuerto, es lo mismo. si el gobierno del estado decide apoyar para que se utilice más el aeropuerto y se utilice con propósitos de carga, nosotros también ayudamos.y en cuanto al robo de combustible, estamos todos los días atendiendo el problema. en el caso de los incendios, de las explosiones que hubo hace relativamente poco, ya se detuvo a los responsables, y estamos trabajando guardia nacional, la secretaría de la defensa, para seguir combatiendo el llamado huachicol, tanto el robo de gasolinas como el gas.en el caso de puebla nos informaba el gobernador que aquí hay más inclinación al robo de gas, que tiene que ver con grandes empresas, desde luego ilegales, influyentes, que piensan que van a actuar con impunidad. están en un error porque en el gobierno que encabezo, y así es en puebla, no hay impunidad, es cero impunidad. ya no es el tiempo de antes, que autoridades municipales, autoridades estatales, autoridades federales, protegían a huachicoleros y a corruptos en general, eso ya no sucede. y pueden estar utilizando nuevas prácticas. es también importante seguir llamando al pueblo para que no respalde estas actividades ilícitas, que además son muy riesgosas, porque cuando llegamos al gobierno lo que predominaba era el hecho de que estas bandas tenían como bases sociales, porque les dejaban recoger gasolina con bidones. por eso la desgracia en hidalgo una explosión que causó la pérdida de muchas vidas, que es lo que más nos duele.entonces, que la gente no apoye a estos delincuentes porque hay veces que, si no les dejan que recojan bidones y ellos se llevan tráileres o pipas de gasolina robada, les reparten despensas. decirle a la gente que nosotros los representamos y que él que tenga necesidad de alimentos, que tenga necesidad de trabajo, los jóvenes están ahora siendo contratados en el programa jóvenes construyendo el futuro, se les contrata como aprendices y se le paga un salario mínimo. el que necesite el trabajo, lo ayudamos, pero que no sirva como base de apoyo a la delincuencia.y vamos a continuar combatiendo a la delincuencia. estamos revisando constantemente el programa, porque últimamente ha habido un incremento. cuando llegamos se robaban 80 mil barriles diarios, era una barbaridad. pasaba uno por la carretera de orizaba a puebla o de orizaba a la ciudad de méxico, por esta carretera tan importante y, en las noches, foquitos donde señalaban que estaban vendiendo huachicol. y era una cosa normal, por eso 80 mil barriles diarios, imagínense.lo bajamos a cuatro mil. lo tenemos en promedio en cinco mil, no lo hemos podido bajar más porque estaba bien arraigado, bueno, estaba tolerado, lo manejaban desde la torre de pemex, todo un piso de la torre de pemex estaba dedicado a eso, porque claro que hay asociación delictuosa, claro que hay contubernio y eso es lo que estamos y vamos a seguir impidiendo.entonces, ahora en estos últimos meses, que siempre estamos, como diría el finado aurelio lópez, de tecamachalco, ‘el buitre’, quepues así le llegaba a la piedra, los estamos fildeando, los estamos fildeando.y ha habido incrementos, sobre todo en hidalgo; pero ayer, por ejemplo, hubo detenciones en hidalgo de una banda que también se sentían muy importantes, y ya se detuvieron.y lo mismo en puebla, vamos a reforzar toda la estrategia.ya nos vamos porque ¿saben qué?, nos vamos…ón"
2022-05-04," a ver, pues, porque nos vamos al acto.les invitamos, es muy importante recordar lo que sucedió en puebla en 1862, 5 de mayo de 1862, lunes 5 de mayo de 1862."
2022-05-04," sí, déjame los documentos.ya tengo información sobre algo parecido; sin embargo, en la información que llegó a mis manos no hay elementos para poder presumir de que hay actos de corrupción. de todas maneras, vamos a ver lo que tú estás planteando.ón"
2022-05-04," sobre lo mismo, sobre unas transferencias de recursos.el licenciado gertz desde hace mucho tiempo es dueño—esa es la palabra— de una universidad, desde hace mucho tiempo. así como la universidad de las américas de puebla, creo que él originalmente estaba en la universidad de las américas y luego se dividieron y él se hizo cargo de la universidad de las américas de la ciudad de méxico desde hace bastante tiempo.entonces, todo esto hay que verlo con cuidado porque hay diferencias que son públicas y que son notorias, hay confrontaciones y hay que actuar con mucha responsabilidad.y, con todo respeto, también cuando hay pleito de abogados son pleitos… ¡qué bárbaro! entre abogados, sí, pero nosotros lo que hacemos es que actuamos con justicia, con rectitud y no nos dejamos llevar por…ón"
2022-05-04," pues sí, porque son abogados y todos… además, todos tienen derecho.y yo estimo mucho a julio y estimo mucho a varios abogados, me han ayudado, el otro día fue a verme el abogado quijano y varios abogados, pero tienen una concepción, pues como nosotros, como los politólogos, como los médicos. se les llama a eso, de manera no tan elegante, deformaciones profesionales.entonces, yo me acuerdo de cuando el desafuero, lo que me recomendaban los abogados"
2022-05-04,"perdón, la fianza.sí, que yo me amparara. y me acordaba —pues por eso es importante la historia, que pues es la maestra de la vida— me acordaba de cómo perseguían y querían ridiculizar a luther king, lo acusaban de que se pasaba un semáforo y al ‘bote’, y de inmediato llegaban a ofrecerle la fianza, y él decía"
2022-05-03," ¿cómo estas, francisco? ¿cómo estás, antonio? buenos días. buenos días a todas, a todos.el día de hoy vamos a dar a conocer un plan para enfrentar la inflación, porque debemos actuar, no quedarnos con los brazos cruzados, porque la inflación, como todos sabemos, afecta mucho la economía y afecta más a la gente de escasos recursos económicos. es un impuesto y debemos de evitar que haya carestía de la vida, ese es el término más preciso, coloquial.hemos podido mantener sin un crecimiento desmedido la inflación porque tomamos a tiempo la decisión de controlar los precios de los combustibles. esto nos ha permitido que tengamos una inflación más baja que en estados unidos, de un punto menos. y se refleja con mucha claridad en el componente energético, nosotros tenemos en el mes de marzo 0.6 de inflación en energéticos y ellos tienen 2.5. la gasolina en méxico es más barata que en estados unidos.sin embargo, en lo que tiene que ver con alimentos y otros bienes, ahí sí nosotros tenemos un incremento mayor. por eso, se tomó la decisión de actuar en lo que tiene que ver con los alimentos, convenciendo, persuadiendo, llamando a productores, a distribuidores, a comerciantes a que lo hagamos de manera conjunta, sin medidas coercitivas. no se trata de control de precios, es un acuerdo, una alianza para garantizar que la canasta básica de alimentos tenga un precio justo.y yo quiero agradecer la colaboración de los productores, de lo empresarios, de los comerciantes, porque han aceptado participar de manera voluntaria, y esto nos ayuda a todos.y, dicho lo anterior, vamos a pedirle al secretario de hacienda que nos explique en qué consiste este plan.y agradecerles mucho a todas, a todos ustedes, empresarios, por acompañarnos esta mañana.entonces, tiene la palabra el doctor rogelio ramírez de la o. í   o,    y é pú"
2022-05-03," te iban a… ustedes. aquí no hay tanto protocolo ceremonial.  ú ío,        mé"
2022-05-03," muchas gracias. ía ,        "
2022-05-03," muchas gracias.bueno, este es el programa. se va a difundir.agradecemos la presencia de todas, de todos ustedes. participaron muchos. a todos les agradecemos por su apoyo.a los dirigentes del sector empresarial"
2022-05-03," bueno, pues ahí terminamos.ahora sí, adelante. quedaron pendientes dos"
2022-05-03," no, no tratamos ese tema, básicamente hablamos de los programas para el desarrollo en centroamérica, el asunto migratorio; cómo nosotros, y también el presidente biden está cada vez más convencido de que hay que atender las causas, que hay que producir, crear empleos en los países de centroamérica.le planteamos que hace falta que se invierta más en centroamérica. desde el tiempo que estuvo el presidente trump se acordó de que se iban a destinar cuatro mil millones de dólares para este plan, que ayudaría mucho a mantener a la gente en sus pueblos y que no se vieran en la necesidad de emigrar, pero hasta ahora no se ha invertido prácticamente nada, o sea, lleva mucho tiempo…"
2022-05-03," sí, pero todavía no hay inversión suficiente.nosotros estamos invirtiendo en centroamérica en la medida de nuestras posibilidades. se están aplicando programas como el sembrando vida en el salvador, en honduras, el programa de jóvenes construyendo el futuro. en el salvador son 10 mil productores que están recibiendo apoyo del gobierno de méxico para mantenerlos trabajando en sus pueblos y que esto no los obligue a migrar.vamos a hablar de eso ahora en la visita, porque hemos hecho una evaluación de esta pequeña inversión, el efecto que tiene, de cómo sí hay muy buenos resultados, y estamos convenciendo al gobierno de estados unidos de que con prontitud invierta.ellos tienen un sistema muy especial, ellos piensan que basta con promover la inversión privada; que, si se instalan plantas, fábricas, en los países de centroamérica pues se van a generar empleos y así se va a conseguir el propósito de que la gente trabaje en sus lugares de origen. eso es bueno, pero eso lleva tiempo. aquí estamos frente a empresarios."
2022-05-03, a eso fue.
2022-05-03," ayer se reunió con el jefe del departamento de estado, el señor blinken. hoy me va a informar. ese fue un acuerdo.lo otro es que se incrementen las visas temporales de trabajo para centroamérica, porque es una paradoja, no hay fuerza de trabajo, no tienen mano de obra en estados unidos y al mismo tiempo tienen una política migratoria que no permite que se obtenga esa mano de obra.lo que estamos nosotros planteando es ordenar el flujo migratorio; que, en el salvador, para decirlo de manera práctica, que en honduras, en guatemala, se les dé oportunidad a los productores de inscribirse para sembrar sus parcelas y se les pague un jornal; y que el que acepte, en el acuerdo se establezca el derecho a tener una visa temporal de trabajo.lo mismo en el caso de los jóvenes. a ver, vas a trabajar como aprendiz en empresas, en comercios, en el campo, y a los seis meses, de acuerdo a tu comportamiento, mientras estés trabajando como aprendiz te vamos a pagar un salario mínimo, y a los seis meses te vamos a permitir, si lo deseas, que tengas una visa temporal de trabajo, vas, regresas, durante un tiempo, si hay un comportamiento laboral adecuado, que además son la mayoría jóvenes que desean salir adelante, superarse, muy buenos trabajadores.entonces, así podemos resolver el fenómeno migratorio o atemperarlo, pero nada más sellando las fronteras con medidas coercitivas, no, eso no es posible, hay que atender las causas.entonces, eso es lo que les estamos planteando y cada vez hay pues más aceptación, los estamos convenciendo de que se atienda así el fenómeno migratorio. y hay muy buenas relaciones con el gobierno de estados unidos."
2022-05-03," bueno, eso tiene que ver con política exterior y nuestra política exterior está muy bien definida en la constitución, en el artículo 89"
2022-05-03," yo pienso que deben buscarse los medios para dialogar y llegar a un acuerdo. y si no se hizo antes, nunca es tarde. y esa es la mejor salida, porque sí afecta a todo el mundo.y no queremos la guerra, sobre todo porque padecen, sufren inocentes y hay que buscar la forma de que se llegue a un diálogo.acerca de sanciones, nosotros no planteamos eso."
2022-05-03," sigue la misma política, no queremos meternos nosotros de manera directa a sancionar a ningún país, queremos tener una postura de neutralidad, lo hemos estado expresando en naciones unidas para que de esta forma se busque el diálogo.si nosotros nos inclinamos a favor de una postura o de otra, perdemos autoridad y no podríamos, si lo solicitaran, participar en la posibilidad de que se llegue a un acuerdo, de que haya una conciliación."
2022-05-03, sí.carlos pozos.
2022-05-03," bueno, es un acuerdo —ya por eso no se le llama pacto— acuerdo de buena voluntad, y pensamos que va a ayudar.además, en la exposición fue, como siempre, muy preciso y honesto rogelio ramírez de la o, que es un buen economista, de los mejores de este país.y fue muy claro sobre las limitaciones también que se tienen. no es decir"
2022-05-03," ya, pero muy bien.  dí"
2022-05-03," hasta de más, ya."
2022-05-03," no, no, no, es nuestra responsabilidad, tenemos que procurar enfrentar los problemas.si me preguntan, con toda sinceridad respondo, si me preguntan acerca de cuáles son mis preocupaciones de estos días, diría que entre las principales preocupaciones está la inflación.y he aprendido a lo largo de mi vida pública algo que se puede resumir en una frase"
2022-05-03," pues nos dejas el escrito con jesús.y acerca de los cambios a las leyes, reglamentos, eso corresponde a la secretaría del trabajo y ellos son los que sancionan sobre los estatutos de los sindicatos y ellos son los que pueden llevar a cabo esos cambios, o sugerir que se cambien los estatutos. está en la nueva ley federal del trabajo, en la ley laboral en específico. entonces, le vamos a pedir a luisa maría alcalde que lo vea."
2022-05-03," pues ahorita lo que hemos padecido más, el invasor que más nos ha afectado es el , ese es el que nos produjo mucho daño y mucha tristeza, dolor. afortunadamente ya estamos saliendo, ayer ya informábamos que tenemos sólo un fallecimiento diario por . claro, no queremos que nadie pierda la vida. pero imagínese las que pasamos, porque tuvimos hasta mil 500 fallecidos diarios por , mucho dolor. entonces, ya estamos saliendo de eso afortunadamente.y ahora se nos presenta esta situación de la guerra de rusia y ucrania, pero estamos optimistas, vamos a salir adelante con el apoyo de todos los mexicanos. como siempre, toda la gente ayuda.salimos bien, diría, aún con pérdida de vidas, con dolor y con tristeza, por el apoyo de muchos mexicanos que se cuidaron, que cuidaron a sus familiares, sobre todo a los adultos mayores los cuidaron, porque tiene que ver también con una tradición de fraternidad que hay en las familias mexicanas. la familia es la principal institución de seguridad social, la familia mexicana.y nos ayudaron mucho los médicos, las enfermeras, los trabajadores del sector salud.nos ayudó el tener buenas relaciones con los gobiernos del mundo.nos ayudó el conseguir a tiempo las vacunas, somos de los países que más vacunas aplicamos, estamos en los 10 primeros países en el mundo en aplicación de vacunas.nos ayudó el que tenemos finanzas públicas sanas, pagamos por adelantado más de 200 millones de dosis de vacunas, por eso no nos faltaron.nos ayudó, decía yo, que nos apoyaron gobiernos extranjeros"
2022-05-03," sí, estamos trabajando con eso, hemos tenido ya varias reuniones, aquí francisco hizo mención a dos.han estado grupos de inversionistas estadounidenses y hemos estado hablando también con empresarios mexicanos. y pasando esta etapa… o sea, estábamos concentrados en este plan, en este acuerdo, vamos a presentar otras opciones, otras posibilidades de inversión, tanto pública como privada, inversión pública e inversión privada."
2022-05-03," nosotros estamos trabajando de manera coordinada con el gobierno de estados unidos, ayudando, y sí, tenemos que proteger la frontera sur para proteger, aunque parezca contradictorio o paradójico, para proteger a los migrantes porque no conviene la travesía por el país, es muy riesgosa y tenemos que cuidarlos.los casos más lamentables de crímenes a migrantes los hemos registrado, los hemos enfrentado en la frontera norte, entonces por eso sí vamos a mantener más protección en la frontera sur, pero insistiendo, no me voy a cansar de insistir, en que hay que atender las causas. la gente no sale de sus pueblos, no abandona a su familia por gusto, lo hace por necesidad.y tenemos probado que, si hay oportunidades de trabajo en centroamérica, se disminuye, se reduce mucho el flujo migratorio; o sea, que no es sólo con medidas coercitivas como se va a resolver el problema.entonces, tenemos nosotros el compromiso con el gobierno de estados unidos de ayudar, al mismo tiempo que les estamos pidiendo que se apuren porque cómo el capitolio resuelve en unos cuantos días enviar 30 mil millones de dólares para la defensa en ucrania y llevamos cuatro años sin que autoricen cuatro mil millones para centroamérica, con todo respeto.entonces, eso es lo que queremos, pues, que se entienda, y eso es lo que nos conviene; eso están pidiendo los presidentes de centroamérica, que haya desarrollo. la paz es fruto de la justicia.y que la migración sea opcional, que salga el que quiera hacerlo por gusto, no por necesidad, por falta de trabajo, por violencia.y no significa mucha inversión. nosotros tenemos el programa sembrando vida en chiapas, que significa estar cultivando parcelas en ejidos, en pequeñas propiedades en 200 mil hectáreas y se les da trabajo a 80 mil personas.¿y cuál es la diferencia de chiapas con guatemala?ninguna, es la antigua mesoamérica, es la misma naturaleza, son los mismos árboles, es la misma cultura. ¿por qué no hacer lo mismo?lo de los jóvenes y lo que hablábamos de las visas temporales de trabajo, no tienen fuerza de trabajo en estados unidos, puede probarse.y luego lo otro, que es más general, pero también muy importante, el que se fortalezca la integración para producir más en américa del norte. integrarnos, con respeto a nuestras soberanías.porque también el problema de la inflación les pega más en estados unidos, porque producen menos de lo que consumen, que pueden estar estimulando su economía con mucho dinero, pero lo que hacen es llenar, saturar los puertos del pacífico con mercancías de asia. hemos llegado al extremo en américa del norte de que, para comprar un refrigerador, una licuadora, hay que apuntarse y hay que esperar tres meses, seis meses.entonces, eso es algo que nosotros hemos ido sosteniendo. rogelio ha estado allá hablando de la necesidad de fortalecernos en américa del norte y en toda américa. así como la comunidad económica europea se convirtió en unión económica europea, así en américa, unirnos. es un continente que tiene muchísimos recursos naturales, fuerza de trabajo, tecnología, capital, mercado.ahora con los fletes, ustedes lo saben, cuánto se han incrementado los fletes para traer las mercancías. ¿por qué no impulsar la producción aquí?entonces, estamos también en eso.y es muy buena la relación con el presidente biden, como la tuvimos con el presidente trump, y vamos a seguir trabajando de manera coordinada."
2022-05-03," bueno, primero, ser muy respetuoso de las soberanías de cada país y ofrecer nuestro apoyo en todos los casos.ya tenemos relación con los gobiernos de centroamérica y con todos los gobiernos de américa latina, del caribe, con cuba, belice, con todos los gobiernos.y vamos a hacer este recorrido, vamos a suscribir convenios de colaboración con los cinco países"
2022-05-02," buenos días.bueno, como todos los martes, vamos a informar sobre el pulso de la salud. estamos en un proceso de transición, pasando de dar todo el tiempo, toda la atención, toda la información a la pandemia, porque así lo ameritaba, a informar y darle todo el tiempo al plan para consolidar los servicios de salud, sobre todo para garantizar el derecho a la salud a todos los mexicanos, que tengamos un sistema de salud de primer orden para quienes no tienen seguridad social.esto lo íbamos a hacer desde el principio del gobierno. si ustedes recuerdan, comencé el gobierno recorriendo los hospitales del -bienestar, visité 80 hospitales, y el propósito era fortalecer todo el sistema de salud pública; sin embargo, nos cayó la pandemia y tuvimos que actuar de emergencia para salvar vidas, esto detuvo el plan inicial.pero ahora estamos retomando el plan original y todos los que trabajamos en la pandemia, todo el equipo, todo el sector salud que ayudó de manera conjunta, integral, tenemos como objetivo el levantar, consolidar el sistema de salud pública para más de la mitad de la población de nuestro país que no tiene seguridad social.entonces, vamos a informar ya sobre lo último que tiene que ver con la vacunación. dedicamos abril a vacunar, vamos a seguir vacunando, se van a vacunar a los niños. pero pues ya no es lo mismo, afortunadamente. ya no es el dolor, el sufrimiento de los momentos más difíciles de la pandemia; ahora tenemos sólo un fallecido diario por la pandemia en promedio, cuando lamentablemente llegamos a tener más de mil diarios. entonces, sí es otra situación. de todas maneras, no vamos a confiarnos, nos seguimos reuniendo dos veces a la semana, los lunes y los jueves, todo el equipo de salud.aprovecho para seguir agradeciendo, porque es un agradecimiento eterno, a los trabajadores de la salud, que nos ayudaron mucho. reconocer todo el apoyo de todo el pueblo de méxico y de los servidores públicos del sector salud, que se aplicaron a fondo.de modo que vamos a escuchar al doctor hugo lópez-gatell y luego a zoé alejandro robledo.¿tú tienes una exposición?  ,   "
2022-05-02, ¿quieres intervenir?  
2022-05-02," empezamos con el doctor.  ,   "
2022-05-02," muy bien. vamos. lo que sí ya se resolvió es que va a ser una compañera y un compañero. a ver, empezamos con ella y luego contigo, la compañera y contigo, luego contigo y luego contigo."
2022-05-02," bueno, todavía no sabemos, porque se hizo la exposición en lo general e iniciamos una primera etapa, son 15 estados, ya en 14 tenemos los diagnósticos, los censos, se trabajó en el territorio, se fue, como aquí lo mencionó zoé, centro de salud por centro de salud, hospital por hospital, se levantó el inventario, participó un equipo, y a partir de ahí ya se está trabajando donde se tiene ese diagnóstico, que ya sabemos cuántos médicos faltan, cuántos especialistas, cuántos equipos, qué tipos de equipos, cómo están las instalaciones de los centros de salud, de los hospitales, cómo está el abasto de medicamentos, en fin, todo.vamos a ir aquí informando todos los martes del avance y se van a ir incorporando otros estados. nos hemos propuesto tener el sistema de salud funcionando de manera óptima para el primer trimestre del año próximo, estos 15 desde este año; en cuatro o cinco meses ya vamos a poder decir están todos los médicos, se atiende a los pacientes en todos los turnos, en fines de semana, no faltan las medicinas, ya al 100.ese es el reto, ese es el desafío, por eso lo vamos a transparentar aquí con ustedes para que, si lo que estamos informando no corresponde a la realidad, se denuncie o nos ayuden todos a dar seguimiento al proceso hasta que entre todos podamos lograr levantar el sistema de salud público, gratuito, no sólo el cuadro básico de medicamentos, todas las medicinas, todos los análisis clínicos, todas las intervenciones.es garantizar el derecho a la salud, que no es, como lo hemos dicho en otras ocasiones, un privilegio, es un derecho, es un derecho humano, fundamental. entonces, ese es el propósito y lo vamos a lograr. tenemos los recursos.como no hay corrupción… yo estoy, lo dije desde hace mucho tiempo, que tenía la hipótesis de que, si acabamos con la corrupción, en este caso en el sector salud, con el mismo presupuesto nos alcanzaba para garantizar atención médica y medicamentos gratuitos a toda la población. porque era muchísimo lo que se robaban, era un saqueo desmedido, sin límites.y por eso no estamos pensando que de dónde vamos a sacar los recursos o cómo vamos a financiar el que la salud se ofrezca a la población como un derecho y que sea universal y gratuita, lo podemos hacer. es demostrar, también en todo lo que tiene que ver con la salud, el daño tan grande que causaba la corrupción, porque se robaban hasta el dinero de los medicamentos políticos corruptos que tenían ese negocio; incluso, apoyados por medios de información, por periodistas famosos. pero ya no voy a hablar más porque, si no, ¿qué van a investigar ustedes?"
2022-05-02," a ver, cualquiera de los tres. no desaparece nada.  "
2022-05-02," bueno, yo creo que en el caso de guatemala, de todo centroamérica, se van a beneficiar con el tren.en el caso de guatemala se va a modernizar la vía férrea y van a haber trenes nuevos del istmo hasta ciudad hidalgo, que está en la frontera con guatemala; de ixtepec a ciudad hidalgo se va a modernizar toda la vía. esto ayuda mucho para guatemala.pero, además, con el tren maya va a quedar muy cerca de guatemala por el lado de la frontera con tabasco. hay un paso que se llama el ceibo, es un paso fronterizo que está a una hora o menos de tenosique, tabasco, que va a haber una estación del tren maya.y luego en el caso de belice pues va a haber estación en chetumal, que les queda muy cerca.y se está también rehabilitando, ya prácticamente está terminado el aeropuerto de chetumal.entonces, hay una comunicación muy buena.originalmente queríamos que la vía del tramo 1, que sale de palenque a escárcega; y del tramo 7, de escárcega a calakmul, buscara la línea fronteriza. a ver si pones un mapa. que es interesante porque de esa manera se buscaba unir más a tikal, que está en guatemala, a flores, que está en guatemala, con calakmul.además, muy cerca de la frontera, del lado de guatemala hay un sitio arqueológico que se llama el mirador, que es también mucho muy importante.esta es la ruta del tren, es palenque. aquí está lo que les comentaba, tenosique. y aquí está una estación, el triunfo, porque muy cerca de aquí, aquí así está una zona arqueológica que se llama el tigre, que es muy importante, en el río candelaria.acuérdense que el tren es para comunicar las antiguas ciudades mayas y las nuevas ciudades del sureste, entonces lo que buscábamos, lo que pensamos es"
2022-05-02," no tengo información sobre el hecho.y sí conozco al dirigente del partido verde. no lo he visto desde hace algunos años, pero sí lo conozco."
2022-05-02," me parece bien, todos los que van a otros países invitados para dar a conocer lo que sucede en nuestro país son embajadores de méxico, los ciudadanos, las autoridades.y en querétaro hay progreso, hay un buen gobierno, el gobernador kuri está haciendo bien las cosas. de modo que lo veo muy bien.lo que está mal, y a veces se cuestiona, es cuando van a acusarnos al extranjero. pero eso no lo han hecho autoridades, lo hizo, que yo recuerde, pues un dirigente de una organización empresarial con el rey de españa y nada más, no van a dirimir los asuntos de nosotros en el extranjero.aquí sí hay polémica y debe haber y es necesaria, es parte de la democracia, pero si va a hablar de la importancia que tiene querétaro y del buen gobierno en querétaro pues lo veo muy bien, y además es cierto. querétaro es un estado bien gobernado, casi estuvo como tlaxcala, que no dejó deuda el anterior gobernador, y el actual, repito, el gobernador kuri lo hace bien.¿este es presidente municipal?"
2022-05-02," sí, muy bien, muy bien, felicidades."
2022-05-02," sí, ya se está viendo. la vez pasada lo trató también…"
2022-05-02," hans, y ya hablamos con la directora de capufe y ya tiene también la autorización de la secretaría de hacienda para llevar a cabo las contrataciones."
2022-05-02," no sé exactamente, pero ella hizo la solicitud, me hizo el planteamiento en una supervisión que hicimos a la carretera de tepoztlán, lo recuerdo, y ahí di la instrucción al subsecretario de egresos de la secretaría de hacienda.y pregunté después de que se hizo la denuncia y de que ya se está atendiendo, vamos a pedir un informe sobre el caso."
2022-05-02," lo vamos a ver, lo vamos a ver.la garantía, como en todo, es de que elsa veites es una mujer honrada. es que eso es importantísimo, la honestidad es la mayor riqueza de méxico, eso lo debemos de tener muy claro.un buen servidor público lo es si actúa con honestidad. el 95 por ciento, 99 por ciento de un buen servidor público es la honestidad; el resto, el profesionalismo, la experiencia, el trabajo, es accesorio. lo fundamental en un país en donde imperaba la corrupción es que haya servidores públicos honestos, de eso depende todo, que el gobierno no se dedique a robar o a facilitar el robo, que se maneje el presupuesto público, que es dinero del pueblo, con honestidad, eso es lo más importante. no es el servicio público para enriquecerse, es para servir.y hemos hablado aquí mucho sobre eso, de cómo gente que viene de abajo con esta idea de colarse, entre comillas, e ir ascendiendo porque son muy serviles, lambiscones y a todo dicen que sí. y ahí van escalando, y vienen de abajo y viven en casas modestas, pero con mucha dignidad... a ver si encuentran una cita de ‘’el nigromante’ sobre eso, sobre la honestidad, de cómo lo veían, ignacio ramírez.entonces, de repente vienen de una colonia de vivir modestamente con su familia, sus padres hacen un gran esfuerzo para que estudien, van subiendo y ya que llegan a ocupar un cargo a vivir en mansiones y a robar para tener casas de lujo, departamentos en el extranjero y ya a apostar por lo material y por el lujo barato. esto, muy fomentado por los potentados que no tienen dimensión social.el otro día un joven me decía que uno de estos ricos, ricos, ricos, multimillonarios famosos, decía"
2022-05-02," sí, tenemos la información, se vio aquí en una reunión de seguridad, detuvieron a unas personas y fueron a quererlos liberar, a rescatar un comando, pero no lograron su propósito. y estamos reforzando la seguridad en sonora y lo vamos a seguir haciendo, eso es lo que puedo comentar.más información sobre este suceso pues podría rosa icela rodríguez informarles. yo sí registré el hecho en el informe."
2022-05-02," sí, hoy."
2022-05-02," todavía no hay ninguna reacción.ha habido una comunicación con el presidente de bolivia, él a su vez tiene relación, como nosotros, con el presidente de argentina, que también tienen litio, y con el presidente de chile, con el propósito de que se vaya creando una asociación para ayudarnos mutuamente.en el caso de chile y argentina son empresas particulares, pero el gobierno está interesado en ayudar para la explotación del litio con ese sistema de explotación particular del mineral.en el caso de bolivia y de méxico se nacionalizó el litio, pero hay coincidencias y vamos a trabajar, ya lo estamos haciendo de manera conjunta, para todo el desarrollo, lo que tiene que ver con la exploración, con el procesamiento, con las nuevas tecnologías.y ver también qué va a suceder con estas empresas de sonora. todavía no hemos visto este asunto, está en espera de algunas cosas.tenemos un tiempo para presentar el proyecto de la nueva empresa, por ley ya se está elaborando ese proyecto, pero no puedo adelantar más."
2022-05-02," sí, con todos, con todos se dialoga y se tiene que llegar a acuerdos."
2022-05-02, el compañero y luego una compañera. ya habíamos quedado contigo.
2022-05-02," bueno, primero, que enviamos un abrazo cariñoso, afectuoso, a los familiares de las víctimas. es algo muy lamentable, muy triste.desde el principio la jefa de gobierno de la ciudad de méxico está en comunicación con los familiares de las víctimas, creo que con casi todos ha habido acercamiento, han estado en comunicación.tengo entendido, aunque esto no es desde luego lo importante, esto es secundario, pero que ya se cubrieron gastos, hubo reparación del daño en lo material, que no es, repito, lo más importante; y que se hizo la investigación, ha estado avanzando la procuraduría de la ciudad de méxico para deslindar responsabilidades.y se hizo el compromiso también de rehabilitar lo más pronto posible la vía que se fracturó, porque es un sistema de transporte muy importante para miles de personas de la ciudad de méxico. en este caso las empresas decidieron ayudar sin cobrar el tramo que se afectó, el tramo de la tragedia.correspondía a una empresa de carlos slim, él asumió la responsabilidad. se hizo un dictamen para la reparación de todo el tramo de la obra, participaron expertos independientes, y él está asumiendo toda la responsabilidad sin gastos para el gobierno de la ciudad, cosa nosotros reconocemos porque, sin necesidad de ningún juicio, cuando se le planteó de que independientemente de las investigaciones para deslindar responsabilidades se tenía que iniciar la reparación de la obra lo más pronto posible para terminarla en un año, él aceptó y ha estado, tengo información, de que ha estado personalmente pendiente de que se cumpla con la construcción de obra."
