Fecha,Pregunta,Respuesta
2022-05-23," presidente, respecto a lo del hospital, que dice usted que tendría que ser evaluado por los especialistas para ver si es factible o no su construcción, ¿cuándo pudiera ser aproximadamente un límite de tiempo?, ya que usted mismo ha dicho que las obras de este sexenio se acaban en este sexenio.

entonces, por lo mismo, lo consiguiente, hay mucho interés en esta zona de oriente, que es iztapalapa, junto a nezahualcóyotl, es una zona de mucha densidad.

entonces, quisiera saber, presidente, si pudiera plantearse algún mes, si fuera este mismo año que se estuviera decidiendo esto de la construcción del hospital del .

 és  ló "," sí, es un plan, se están haciendo los levantamientos, como aquí se explicó, y en las visitas que se hacen y en las reuniones de trabajo en los estados ahí se define cuáles centros de salud hay que rehabilitar, terminar de construirlos, porque dejaron muchos inconclusos, lo mismo en el caso de hospitales.

en el caso de la ciudad de méxico, una vez que se tenga ya el levantamiento ya se va a decidir sobre este hospital al que tú mencionas. se está buscando que sea un proceso ordenado y espero que nos alcance el tiempo.

tenemos hasta diciembre del año próximo para montar la infraestructura. claro, lo que queremos es que en el primer trimestre del año próximo ya tengamos 15 estados funcionando al 100, y en esos estados está incluida la ciudad de méxico y seguramente, si hace falta, va a estar en construcción el hospital para concluirlo, para terminarlo, estamos en eso.

ayer en la noche, en la tarde, que tuvimos la reunión con la jefa de gobierno de la ciudad de méxico, nos habló de una clínica de cuajimalpa. si se acuerdan, esa clínica que se destruyó —es un hospital— con una explosión, pues ya está prácticamente terminado, y ya pasa al sistema de -bienestar para su equipamiento y ya para que empiece a operar, pero estamos sobre eso.

"
2022-05-23," (inaudible)

 és  ló "," sí, sí, pero primero, porque así se planteó, vamos a llenar con los médicos mexicanos hasta donde se pueda.

como sabemos que no vamos a tener desgraciadamente todos los especialistas que requerimos, sobre todo en la montaña de guerrero… porque ya lo sabemos, conocemos los pueblos de méxico, sabemos cuál es su situación, recogemos los sentimientos de la gente todo el tiempo.

pero también, con todo respeto, un citadino pues no tiene una visión, que conozca más nueva york o madrid que chihuahua o tlaxcala o chiapas. no es un reproche, pues, es que así es esta situación.

entonces, los médicos cubanos ya han estado ayudándonos cuando el , y les agradecemos muchísimo. y, la verdad, es una vileza el que, por cuestiones políticas, ideológicas, por conservadurismo, por una forma retrógrada de pensar, se descalifique.

y el derecho a la salud es un derecho humano y es porque hay en cuba médicos muy buenos, especialistas, que van a europa, fueron a ayudar a italia en los momentos más difíciles de la pandemia y cuando salieron les hicieron homenajes.

y si hay médicos de estados unidos con esas características, los contratamos; y si los hay en francia. necesitamos que en todos los pueblos haya médicos donde se necesite.

y otra cosa que parte el alma y que tiene que ver con el plan de salud, lo de diálisis, cómo tienen que trasladarse tanto tiempo quienes tienen este problema, no hay.

entonces, es un desafío y vamos a tratarlo.

ya se nos fue el tiempo.

¿podrían hacer un resumen? a ver.

  "
2022-05-23," la cumbre, la cumbre.

 és  ló "," ah, la cumbre. mañana o pasado hablamos.

---
"
2022-05-19," era para abril o para mayo, pero de este año.

 és  ló "," sí, entonces ya lo primero que le pregunté a alfonso es si se estaba trabajando; ya se resolvió el problema legal y ya se está trabajando en la carretera.

quiero que también para diciembre ya quede liberado el centro de nogales con la nueva vía, y no sólo que quede liberado, sino que podamos llevar a cabo un desarrollo urbano especial en nogales.

y así el sistema de salud completo, todos los centros de salud, hospitales, con médicos, con especialistas, con medicinas, con estudios clínicos gratuito, garantizar el derecho a la salud, no sólo lo que llaman el cuadro básico de medicamentos, todos los medicamentos. ese es un compromiso, eso lo tenemos que tener también para diciembre a más tardar. no, primer trimestre habíamos quedado del año próximo, sobre todo para quienes no tienen seguridad social aquí en el caso de sonora, y tenemos los recursos para eso.

"
2022-05-19," la carretera, perdón, la carretera federal ¿ya le puso fecha para que concluya?

 és  ló "," es que ya no quiero decirlo, me da pena, pues, porque la verdad es una ineficiencia supina mayor. entonces, voy ahora a informarme y a que lo más pronto posible se termine; ya se están trabajando.

la vez pasada sobrevolamos esa zona, que fuimos a nogales, y ahí en la zona de las curvas… ¿cómo les llaman ahí?

"
2022-05-19," las curvas del quijano, de quijano, las curvas de quijano.

 és  ló "," ahí, sí, ya se está trabajando. pero voy a ver eso.

"
2022-05-19," si, bueno, comentarle presidente, la última vez que hablamos quedó pendiente lo de la huelga en nacozari. decirle que justamente esta semana ya se resolvió en definitivo, ya se garantizó el pago, el reparto de utilidades justamente para los trabajadores de la metalúrgica de cobre, que es un tema que había quedado más o menos abierto. entonces, muchas gracias por su intervención en particular.

señor presidente, en el tema de la democracia participativa y más o menos en el entorno de la propuesta de reforma político-electoral que su gobierno está planteando, hay un tema que los ciudadanos y los ciudadanos de sonora en particular le queremos plantear.

mire, hace poco más de un año personalmente emprendí una causa ciudadana, como se le llama, en una plataforma donde se reúnen firmas, que se llama change.org. la petición en particular es, era y sigue siendo reunir firmas para solicitarle a la cámara de diputados que proceda con el juicio de desafuero para la senadora lilly téllez.

hay muchos argumentos, desde que ella nos dio la espalda a los ciudadanos de sonora y que, bueno, a la hora de irse a otro partido y a otro proyecto traicionó el proyecto que la llevó al final de cuentas al senado.

a la fecha hemos reunido 185 mil firmas y existe la determinación de llevar esta petición ante la comisión de instrucción de la cámara de diputados.

ahora, sabemos que no existe un antecedente jurídico, que no existe tampoco un camino legal para lograrlo y que usted valientemente sí accedió a que la figura del presidente fuera sometida a la consulta y a un eventual proceso de revocación. lamentablemente los ciudadanos nos hemos dado cuenta que no tenemos esas herramientas en el caso de los legisladores, sean senadores, diputados, diputados locales, alcaldes o gobernadores.

la pregunta en específico, señor presidente, después de toda esta explicación, es si habría todavía espacio y sobre todo si habría la determinación de parte de su administración y de quienes están promoviendo esta reforma electoral, de incluir la figura de la revocación.

mire, a los sonorenses no nos gustan muchas cosas, pero no nos gusta la grosería, no nos gusta la gente malagradecida, no nos gustan los traidores, tampoco; entonces, en particular, en el caso de esta persona, así lo hemos señalado. sin embargo, se repite esta situación, hay senadores o diputados que ‘chapulinean’ de una bancada a la otra a conveniencia y entonces sí, como que los ciudadanos estamos un poco bastante cansados de que existan este tipo de distorsiones en el ámbito de la política. entonces, plantearle y preguntarle en particular si habría de su parte pues interés, compromiso, idea de buscar incluir esta figura revocatoria hacia el resto de quienes son electos.

gracias, señor presidente.

 és  ló "," bueno, es muy importante lo del arreglo de la huelga, del emplazamiento a huelga de nacozari, es algo que amerita un comentario, porque se portaron bien de la empresa y también los líderes del sindicato.

y estamos hablando del sindicato minero y ese contrato por decisión de los trabajadores tiene que ver con el sindicato de napoleón gómez urrutia y la empresa es grupo méxico. o sea, que estaba un poco complicado el tema, pero los dos se portaron muy bien, tanto la empresa como el sindicato, y lo mejor fue que se arregló en beneficio de los trabajadores.

los trabajadores mineros son de los trabajadores que más obtienen reparto de utilidad cuando le va bien a la minería. afortunadamente en los últimos años ha habido buenos precios para metales, para minerales, y esto les permite a los trabajadores tener reparto de utilidades.

en el caso de cananea fue bueno el reparto de utilidades para los trabajadores. y también hay un plan especial de atención a cananea, que es como nuestro santuario en la lucha de los trabajadores de méxico por lo que significó esa huelga de cananea, que fue de los movimientos precursores de la revolución mexicana. entonces, ahí hay un programa integral que tiene que ver también con salud, que tiene que ver con la atención a los trabajadores pensionados, con una serie de acciones que se están llevando a cabo.

y nacozari, lo mismo; tengo la información que se llegó al acuerdo de entregar como anticipo o de manera provisional 300 mil pesos de reparto de utilidad por trabajador, y aceptó la empresa —porque en el caso de cananea el reparto de utilidad fue mayor— aceptó la empresa que el , que hacienda, haga una evaluación para ver exactamente cuánto fueron las utilidades. y esto, pues yo lo celebro y lo reconozco a la empresa.

y también reconozco que los trabajadores hayan aceptado este acuerdo, que tengan confianza, que se va a hacer el estudio para definir cuánto es lo que en realidad le corresponde de reparto de utilidad, y otras acciones en beneficio de nacozari, que se acordaron.

acerca de lo segundo, yo pienso que en cada estado se puede legislar para que se establezca un mecanismo de revocación de mandato, también puede hacerse una reforma a nivel constitucional, nacional.

ya va a corresponder a otros, nosotros ya lo que queríamos era que quedara ya establecido, primero, quitar el fuero al presidente, y eso ya está, (inaudible) del presidente; a mí se me puede juzgar por cualquier delito y en funciones, antes no, sólo se podía juzgar al presidente por traición a la patria y ahora se le puede juzgar por cualquier delito, como a cualquier otro ciudadano. ese fue mi compromiso y ya se hizo la reforma constitucional.

y de la revocación del mandato, que sí, en la ley que se está presentando en lo electoral lo que se busca es reducir el porcentaje de participación, que no esté tan alto, que no sea el 40 por ciento, que sea menos, para que sea vinculatorio. si la gente dice"
2022-05-19," de turquía.

 és  ló "," de turquía.

entonces, ya cambió esto.

ahora que estamos hablando de tirar aceite y de presumir, ¿por qué no pones la última encuesta de los dirigentes del mundo, de los presidentes del mundo? estamos en segundo lugar, no podemos, está durísimo modi, el de la india, no baja, sólo en una ocasión estuve arriba de él medio punto. pero es un fenómeno, porque gobierna un país de mil 300 millones de habitantes, está en primer lugar.

miren, así estamos. ¿por qué no lo explicas? ya me daría mucha pena. sólo para seguir abultando el archivo de vanidades, el ego.

ús í ,    ón  y    "
2022-05-19," el senador marco rubio, el republicano marco rubio dice que biden va a invitar a cuba.

¿usted sabe algo? ¿le dijo algo el senador que habló con usted, christopher dodd, el pasado miércoles?

 és  ló "," estamos hablando, estamos platicando. yo creo que para el lunes o martes yo ya voy a poder informarle al pueblo.

"
2022-05-19," republicano, marco rubio.

 és  ló "," ¿y es qué?

ón"
2022-05-19," republicano.

 és  ló "," republicano.

ón"
2022-05-19," senador de florida.

 és  ló "," ah, senador.

sí, vamos a esperarnos, lunes o martes, lunes o martes.

---
"
2022-05-18," ¿y la posibilidad de un incremento a los trabajadores al servicio del estado?

 és  ló "," sí, ya empezamos con los maestros, vamos a continuar con los soldados, marinos, policías, luego van a ser médicos, enfermeras.

porque todo tiene una explicación; si no, imagínense, nuestros adversarios, que estamos dejando a los médicos y a las enfermeras al final y que ponemos por delante a los soldados y a los marinos.

se trata de dejar a que terminemos de la contratación y de que funcione el sistema de salud pública, ya que tengamos resuelto lo que es el sueño que se va a convertir en realidad"
2022-05-18," ¿la calificación a su gabinete legal y ampliado?

 és  ló "," ah, vamos bien, vamos bien, pero la mejor calificación es la de la gente.

y lo cierto es que nos apoyan, nos están respaldando la mayoría de los mexicanos. la mayoría está de acuerdo en que continuemos con la transformación y está muy de acuerdo en que no se permita la corrupción, y está muy de acuerdo, porque este es un pueblo fraterno, noble, solidario, está muy de acuerdo que, por el bien de todos, primero los pobres.

hay, desde luego, quienes no piensan de esa manera. los respetamos, pero la mayoría sí está aprobando las acciones del gobierno. en todas las encuestas, no hay una encuesta, una, ni la que hace el que era del cisen cuando calderón, -, ni en esa reprobamos. ya estoy presumiendo mucho, ¿verdad?

quedamos.

"
2022-05-18," en tamaulipas.

 és  ló "," en tamaulipas, sí.

pues ya tengo la respuesta, y tenía razón, tiene razón la compañera. y hay todas las pruebas de que fue torturada y que lleva, 12, 14 años presa en tamaulipas, incluso ya las autoridades de tamaulipas ya aceptaron liberarla, pero ojalá y lo hagan hoy, porque aceptaron de que era una injusticia; o sea, no es sólo la recomendación de derechos humanos o de una autoridad federal, la misma fiscalía estatal de tamaulipas lo reconoce. entonces, le pido al gobernador de manera respetuosa que ojalá y nos ayude y que se libere a esta migrante. cuando la detuvieron no hablaba bien el castellano.

entonces, aquí se ven muchas cosas y por eso está bien que sigas planteando lo mismo hasta que lleguemos a resolverlo.

lo mismo, aprovecho para decir… y salió de un compañero, aquí está. yo no sabía, y vaya que estoy pendiente, ¿eh?, pero no sabía que habían tomado ya un acuerdo de hacer una especie de verificación a los vehículos y cobrar. bueno, no tenía ni siquiera la información.

la secretaria de economía, tatiana clouthier, que es de primera, íntegra, honesta y además con sentido común, que es el más común o debería ser el más común de los sentidos… y ya eso se hace un lado, no entra en vigor. pero surgió aquí.

entonces, vamos a revisar lo que está planteando.

"
2022-05-18," componedor.

 és  ló "," componedor, amable componedor, no oficioso, sino facilitador, conciliador, eso podría ser.

"
2022-05-18," ¿ya se sabe quiénes son?

 és  ló "," todavía hasta ayer me enteré. ni podría decirles porque nada más vi. ya dieron los nombres.

ón"
2022-05-18," ¿todavía están en activo?

 és  ló "," habían… estuvieron, uno estuvo activo hasta el 19, eran del área internacional de pemex. entonces, ya se va a proceder.

y agradezco, digo, aprovecho para agradecer a los de vitol, porque tomaron esa decisión.

parece ser que es una empresa importante en el sector petrolero y que además, pues tienen una actitud ética. al final de cuentas, eso fue lo que prevaleció. creo que son de holanda o de…

ón"
2022-05-18," (inaudible)

 és  ló "," en distribución, ¿qué hacen?

ón"
2022-05-18," distribución, bueno, entre otras cosas.

 és  ló "," ¿compran, venden?

ón"
2022-05-18," sí, la segunda más importante a nivel mundial en méxico.

 és  ló "," sí. entonces, ya después…

ón"
2022-05-18," ya podrá usted ahora contarnos, después de soltar la sopa, como se dice.

 és  ló "," pero falta la reparación del daño, sí.

eso me dio mucho gusto porque…

ón"
2022-05-18," ¿a cuánto asciende el daño?

 és  ló "," ¿eh?

ón"
2022-05-18," ¿a cuánto asciende el daño?

 és  ló "," no sé exactamente, no, pero ya les informamos un día de estos.

muy bien, ¿quién sigue?

"
2022-05-18," gracias presidente. muy buenos días.

janet galindo, del grupo transmedia la chispa, campeche, tabasco, yucatán, petrolera y ciudad de méxico.

señor presidente, con todas estas hondonadas que se han dado por parte de opositores y que se han logrado frenar obras a través de dictámenes que han dado jueces, por ejemplo, obras del sureste, ya sabemos a qué nos referimos, pero, sin embargo, hay obras que también tuvieron esta presencia de oposición y se han logrado hacer.

¿a cuánto estamos…? ¿a qué nos referimos en pérdidas en cuanto a tiempos, horas hombre, en cuanto a cuestión también monetaria? ¿qué tanto estamos perdiendo al detener esos proyectos?, que finalmente sabemos que se van a lograr.

 és  ló "," no, pues si hacemos un análisis de pérdidas, estaríamos hablando no de miles de millones, sino de billones de pesos.

por ejemplo, si no hubiésemos enfrentado el robo de combustible… a ver si no está la nota de lo que se ha ahorrado.

y ahora tenemos que aplicarnos porque hay un repunte que se nos ha venido expresando de tres meses a la fecha. claro, nada que ver con lo que había.

ón"
2022-05-18," pasó de cuatro a seis, ¿no?

 és  ló "," sí, de cuatro a un poquito más de seis.

nada más aquí. para los que dicen que la corrupción no es nada, es el principal problema del país y hay que acabarlo, desterrarlo.

miren, diciembre del 18, 72 mil barriles se robaban. cuando tomamos la decisión, fue este día, aquí empezó el primer día, y empezamos a bajar.

aquí se nos presentó una crisis fuertísima de desabasto.

y andábamos en cuatro, pero aquí empezó de nuevo, aquí, sobre todo marzo y abril; se está levantando. estos son seis mil 800 barriles diarios; claro, en comparación de 72, estamos hablando del 10 por ciento.

sin embargo, esto ha significado un ahorro de 202 mil millones de pesos, este es el financiamiento de un año, del año pasado, porque este año es más, del año pasado de la pensión de adultos mayores.

entonces, así como eso, si le sumamos… vamos a sumarle. pon la lista de las condonaciones de impuesto. ya llevamos ahí 202. hay un resumen.

y hemos logrado acuerdos importantes. por ejemplo, lo de los gasoductos es ahorro, lo de los reclusorios es ahorro, lo de la compra de los medicamentos es ahorro. hacían su agosto, los contratos de obra, lo que cobraban en pemex, hacían y deshacían las empresas extranjeras.

yo no sé qué les daba, que se sentían internacionalistas, se burlan de que somos pueblerinos. es mejor, lo que decía ignacio manuel altamirano, mucho mejor, que ser hombre de mundo internacionalista, aunque hay internacionalistas ejemplares.

a ver si está, está en el libro, nada más para tener una idea.

bueno, el aeropuerto, son como 120 mil millones de ahorro que hay que sumarle aquí.

"
2022-05-18," ¿por qué no hoy?

 és  ló "," ya van a ver una muy buena noticia, muy buena noticia.

ón"
2022-05-18," ¿la venta de banamex?

 és  ló "," no, eso va muy bien, eso va muy bien. pero vamos a administrarnos porque, si no, ¿qué voy a decir después?

"
2022-05-18," sí, son propiedades de rosi orozco.

 és  ló "," sí, lo vemos, nos entregas con jesús los documentos.

"
2022-05-18," y, por último, presidente, un tema parecido al de la migrante que estaba detenida, bueno, que esperemos que ya la liberen, allá en tamaulipas, también traemos un caso del señor isidro luis morales romero, toda vez que ha sido víctima de abuso de poder de las autoridades estatales, ya que se encuentra detenido ilegalmente, injustamente en la ciudad de puebla. su proceso es el 264/2009 y no hay una sola prueba legal jurídica que lo incrimine en el supuesto delito. este caso es muy similar al de duda razonable.

presidente, la familia está pidiendo justicia jurídica y no sé… yo le voy a entregar aquí parte del expediente, si lo pueda recibir su consejería jurídica o alejandro encinas, porque este es un caso grave; o sea, fabricaban delitos o fabricaban falsos culpables, presidente, en los sexenios anteriores.

¿se le puede entregar este expediente para que la familia sea recibida por su consejería jurídica o alejandro encinas?

 és  ló "," sí. pues puede ser la consejera jurídica.

"
2022-05-18," muchas gracias, presidente.

 és  ló "," muy bien. ¿a quién le corresponde?

"
2022-05-18," gracias señor presidente, buenos días, señor presidente, buenos días a todos los presentes.

elideth fernández, de noticias del movimiento conciencia y colaboradora del programa radiofónico iztaccíhuatl en el sendero de la luna.

señor presidente, aquí en este espacio el día 9 de julio del año pasado expuse acerca de la enorme, enorme problemática por la sobrepoblación de perros y gatos en nuestro país, y aunque mencioné diversos puntos ominosos por este fenómeno social que nos afecta a todos, hoy sólo quiero referirme exclusivamente a las violencias extremas.

ese mismo día comenté el caso de una niña de cinco años que murió envenenada luego de comerse un pan con el que se pretendía matar a su perro en el municipio de san pedro soteapan, veracruz.

posteriormente, conocimos sobre la tragedia en el municipio de tototlán, jalisco. valeria, de dos años de edad, murió porque salió a jugar, levantó una galleta que se encontraba el piso y se la comió, como lo haría cualquier otro niño, pero la galleta tenía veneno. alguien la dejó ahí para matar a su perro.

más tarde tuvimos conocimiento que en santiago tianguistenco, estado de méxico, envenenaron alrededor de 30 perros.

en el mes de marzo pasado en san luis potosí, por intentar defender a un perro que era golpeado por sus vecinos, una joven fue agredida brutalmente y tuvo que ser hospitalizada en estado grave. y así podría seguir.

ayer mismo un accidente en la carretera matamoros-victoria, en tamaulipas, reveló el cargamento de más de cuatro toneladas de perros y gatos muertos. y casi siempre en todos estos casos prevalece la impunidad.

cómo no llegar a tales extremos de violencia si el pensamiento estrecho de algunas autoridades como las del  en el estado de tlaxcala proponen considerar a los perros como plaga. estará usted de acuerdo, señor presidente, que la política de la muerte y la violencia, en vez de ir a las raíces del problema, sólo destruye una sociedad.

señor presidente, por lo antes expuesto, representantes de diversos grupos de la sociedad civil que trabajan por los derechos humanos y los derechos de los animales me han pedido si es posible entregarle próximamente una propuesta integral, fundamentada en estudios serios y rigurosos, en la ética, en el humanismo y en la experiencia, experiencia fruto de una labor de décadas que han llevado a cabo estos grupos.

la crueldad contra los animales erróneamente aún sigue siendo un tema minimizado en relación con los asuntos de seguridad y paz social, cuando ya está demostrada la relación que existe entre crueldad animal y criminalidad, lo que se irá ascendiendo mientras no se apliquen políticas públicas transversales y preventivas.

dicho proyecto quizás sea de interés para la secretaria de seguridad y protección ciudadana.

¿alguna respuesta para estas asociaciones, que además ahora le piden se investigue sobre el macabro origen y destino de las cuatro toneladas de cadáveres de perros y gatos que se dirigían a estados unidos? ¿alguna respuesta para estas organizaciones que quieren proponerle…?

 és  ló "," bueno, que vamos a hacer la investigación de lo que estás denunciando y que recibimos la propuesta, el proyecto para iniciativa de ley, que es lo que ustedes están planteando. que nos permitan revisarlo y tengamos comunicación para ver si el ejecutivo puede enviar como iniciativa de ley ese proyecto.

"
2022-05-18," lo de hidalgo.

 és  ló "," bueno, vamos a dejar hidalgo para el lunes, ya es la hora del desayuno, no nos vamos a traspasar.

miren. elenita, un abrazo cariñoso, la queremos mucho. es un ángel, es una gran escritora, de primer orden, una extraordinaria escritora, pero además con dimensión social, desde años, desde el 68. miren.

no voy a poder asistir a su homenaje, pero es, sin duda, la mejor escritora de méxico, y ofrezco disculpas, para que no haya celos y sentimientos. pero se conjugan dos elementos"
2022-05-18," lo de estados unidos.

 és  ló "," ah, nos reunimos ayer, platicamos por teléfono con los representantes del congreso, el departamento de estado. se están haciendo reuniones conjuntas. yo espero que hoy o mañana tengamos ya una respuesta.

¿qué puedo decir?

que hay un ambiente de mucho respeto en las pláticas, que le tenemos confianza y afecto al presidente biden y que pues queremos que se tomen en cuenta la propuesta de no excluir a nadie.

ón"
2022-05-18," pero, ¿va a ir o no va a ir, presidente, a la reunión?

 és  ló "," vamos a esperarnos, vamos a esperarnos.

tengo confianza en el presidente biden. es el momento de un gran viraje, es el momento de iniciar una etapa nueva en las relaciones de los países de américa, y va a ser un ejemplo para el mundo y sólo lo puede hacer el presidente biden, y por eso no descarto la posibilidad de que se logre este acuerdo.

desde luego, ustedes saben, no es nada fácil, son cuestiones muy complejas porque son cambios de políticas viejas, que datan de más de dos siglos y que se alentaron con la guerra fría, pero tenemos que relacionarnos de manera distinta en américa y en el mundo, y hacer a un lado la confrontación y hacer a un lado la guerra, y buscar la relación de amistad entre los pueblos y evitar que por las malas decisiones de los políticos sufran nuestros pueblos. estamos obligados a actuar con responsabilidad.

y hay veces que asuntos verdaderamente intrascendentes los sitúan los políticos o los grupos de intereses creados por encima de todo, los elevan a rango supremo, y por lo general tiene que ver con lo ideológico, con lo dogmático, con el fanatismo.

creo que ayer lo dije y por eso lo voy a repetir, ni modo que cuba esté pensando en invadir a estados unidos o que estados unidos esté pensando en invadir a méxico o a cuba o a guatemala, o que chile le declare la guerra a bolivia por diferencias de límites. pues no.

y no cometer más errores como el de no dedicar tiempo suficiente, y apostar al diálogo y a la política en el conflicto de rusia con ucrania. miren el daño que está causando a inocentes por un mal manejo de las cúpulas políticas del mundo, porque la política se inventó, entre otras cosas, para evitar la confrontación y la guerra.

entonces, ya hagamos a un lado todo eso y vamos a buscar relaciones de hermandad, apostemos a un mundo donde prevalezca la fraternidad, el amor.

¿qué ganamos con estarnos peleando o decir ‘tú me caes mal porque no piensas como yo pienso’? ¿por qué la discriminación? ¿por qué el racismo? ¿por qué el clasismo?

¿y vamos a seguir en el discurso hablando de que no queremos racismo, de que no queremos clasismo, de que no queremos discriminar a nadie, de que somos libres, de que somos independientes, de que somos soberanos, pero en los hechos demostramos lo contrario?

por eso es muy importante este momento y tengo confianza de que se dé el ejemplo, que américa dé el ejemplo, toda américa, ni siquiera hablo en la expresión de martí de nuestra américa, hablo de todo el continente americano.

entonces, vamos a esperarnos y ya vamos a saber, pronto se sabrá.

nos vemos, hay que desayunar. adiós.

---

"
2022-05-17," bots.

 és  ló "," bots, sí. o sea que no es nada más el reforma y el universal, es un fenómeno mundial.

vamos.

  ía "
2022-05-17," estaba en mexicanos.

 és  ló "," pertenece a ‘mexicanos a favor de la corrupción’.

ón"
2022-05-17," era de la función pública.

 és  ló "," de la función pública.

ón"
2022-05-17," era directivo del , junto con pardinas.

 és  ló "," sí, del reforma.

pero miren del nivel del análisis, su profundidad"
2022-05-17," buenos días, presidente.

diana benítez, del periódico el financiero.

justo siguiendo con esto que comentaba, para no crear estas suspicacias en torno a la contratación de médicos cubanos, insistir en que si se puede hacer público el convenio de colaboración con cuba y cómo será esta contratación de médicos.

y también, hablando de contratos, la suprema corte de justicia de la nación confirmó que se mantengan en reserva los contratos de vacunas. ¿usted está de acuerdo con ello? justo acaba de decir que la transparencia pues es la regla de la democracia.

 és  ló "," sí, en el primer caso se quedó de que ayer se iban a entregar los acuerdos que se firmaron. si no se ha hecho, se entregan hoy. firmamos acuerdos en materia de salud con el gobierno cubano ahora que fui a la habana, que tiene que ver con los médicos, que tiene que ver también con la formación de médicos generales que quieran formarse en una especialidad, que tiene que ver con medicamentos, con vacunas, todo completo se va a entregar.

acerca de la resolución de la corte, pues, aunque sea legal y nos piden a nosotros información, no la vamos a negar.

"
2022-05-17," en reforma.

 és  ló "," no, porque en reforma son moderados, no pagan mucho, no, los de estados unidos.

ón"
2022-05-17," (inaudible)

 és  ló "," no, está en una de estas televisoras. ¿cómo se llama?

ón"
2022-05-17," univisión.

 és  ló "," univisión.

ón"
2022-05-17," ah, pero es el hijo.

 és  ló "," el hijo, sí, de ese me refiero, que ese está en contra también de nosotros; y, con todo respeto, nuestro amigo ramos.

pues a esos les pagan muy bien porque defienden una postura. pero a lo mejor ramos puede ganar al mes pues más de los que todos ganamos aquí, aunque parezca increíble, llegan a ganar 20, 25 millones de pesos mensuales, o sea que si sumamos todos, también los compañeros camarógrafos, a lo mejor no le llegamos. entonces, ¿por qué no dar a conocer eso?

ah, porque, si no, nos recetan un comentario como el que hace unos días dio a conocer, que yo estaba de lado de los tiranos. pues se entiende. ¿quién paga tanto dinero? ¿de dónde sale ese dineral?

ón"
2022-05-17," gana tres millones de dólares.

 és  ló "," ¿cuánto?

"
2022-05-17," tres millones de dólares.

 és  ló "," ¿cuánto es 20 millones de pesos mensuales?

ón"
2022-05-17," son 60 millones al año.

 és  ló "," ah, eso sí, tres no.

no, no, no. si estoy hablando de que no le llegamos todos a un mes de él, ojalá nos los aclare.

entonces, transparencia, dar a conocer todo.

y si no tiene que ver con lo público, con lo político, entonces no tienen por qué informar. ah, pero si están haciendo juicios de valor, si está defendiendo intereses que afectan a los pueblos, pues sí es un acto de honestidad el decir ‘a mí me pagan tanto’; o sea, para diferenciar, porque si no así, imagínense cómo queda la gente, qué información recibe, la que les conviene a los grupos de intereses creados. ¿quiénes van a dominar el mundo? ¿cuándo va a haber justicia? ¿cuándo va a haber igualdad?

pero, bueno, mi opinión es que en las solicitudes de transparencia se den a conocer todas.

"
2022-05-17," (inaudible).

 és  ló "," ¿dijo que no? ¿por?

ón"
2022-05-17," (inaudible).

 és  ló "," ah, sí, pero eso no, eso hasta que…

ón"
2022-05-17," (inaudible).

 és  ló "," ¿pero ya se agotó el proceso?, porque todavía hay…

pero, bueno, sí hay.

ón"
2022-05-17," loret.

 és  ló "," loret, todos somos loret.

"
2022-05-17," presidente…

 és  ló "," es que quedó pendiente. vamos a ir alternando. sí nos va a alcanzar el tiempo, sí, sí vas a llegar.

"
2022-05-17," (inaudible).

 és  ló "," no, porque al senador responsable le afectó el , entonces lo vamos a hacer como en teleconferencia, pero sí nos vamos a reunir.

ón"
2022-05-17," ¿a qué hora?

 és  ló "," a las 11 y media. sí va a estar el embajador, sí va a estar marcelo ebrard.

ón"
2022-05-17," ¿va a estar ken salazar?

 és  ló "," sí. no sé si aquí o con él, pero sí va a estar, sí va a participar el embajador ken salazar.

lo otro que hablabas, preguntabas.

"
2022-05-17," ¿tiempo de oportunidad, señor presidente?

 és  ló "," es un tiempo de oportunidad y recoger lo mejor en las relaciones de estados unidos con los países de américa.

porque tú has hecho mención a retórica, discursos, hechos, de confrontación, pero también ha habido momentos estelares"
2022-05-17," luego, entonces, señor presidente, y de acuerdo con nuestra constitución y apego que usted le debe al propio documento magno, ¿vamos a inferir que parte de la cuarta transformación es una política activa en lo exterior con apego a la constitución mexicana? ¿cómo lo explica, presidente?

 és  ló "," sí, sí, sin tanto protagonismo, porque también se puede hacer una política exterior con apego a principios si la política interior es consecuente, no podemos ser candil de la calle y oscuridad en la casa.

por eso he dicho también de que la mejor política exterior es la interior. si imperara la corrupción en méxico, la ingobernabilidad, si no se procurara la justicia, pues no nos tomarían en cuenta, nadie nos escucharía, nos dirían"
